ncaa_id,team,season,jersey,full_name,roster_name,last_name,first_name,yr,pos,feet,inches,gp,gs,goals,fouls,rc,yc,gc,player_ncaa_id,ast,pts,shatt,dsv
129,Central Mich.,2024,11,Annabelle Cotroneo,Annabelle Cotroneo,Cotroneo,Annabelle,So,F,,,17.0,10.0,,,,,1.0,,1.0,1.0,5.0,
129,Central Mich.,2024,14,Pauline Kelp,Pauline Kelp,Kelp,Pauline,So,B,,,15.0,7.0,2.0,,,,,,,4.0,6.0,
129,Central Mich.,2024,7,Shannon Dwyer,Shannon Dwyer,Dwyer,Shannon,Jr,,,,17.0,3.0,,,,1.0,2.0,,2.0,2.0,2.0,
129,Central Mich.,2024,20,Simone Potgieter,Simone Potgieter,Potgieter,Simone,Sr,d,,,17.0,17.0,,,,,1.0,,1.0,1.0,,1.0
129,Central Mich.,2024,1,Amelia Lane,Amelia Lane,Lane,Amelia,Jr,M,,,12.0,9.0,2.0,,,,1.0,,3.0,7.0,15.0,
129,Central Mich.,2024,17,Kaitlyn Bowker,Kaitlyn Bowker,Bowker,Kaitlyn,Sr,F,,,17.0,15.0,1.0,,,,2.0,,3.0,5.0,3.0,
129,Central Mich.,2024,21,Carly Kubacka,Carly Kubacka,Kubacka,Carly,Sr,F,,,3.0,0.0,1.0,,,,,,,2.0,1.0,
129,Central Mich.,2024,16,Isabella D'Alessandro,Isabella D'Alessandro,D'Alessandro,Isabella,Sr,M,,,17.0,4.0,2.0,,,,1.0,,1.0,5.0,7.0,
129,Central Mich.,2024,9,Carolena Ryon,Carolena Ryon,Ryon,Carolena,Fr,,,,16.0,7.0,1.0,,,,,,1.0,3.0,17.0,
129,Central Mich.,2024,29,Mallory Camryn,Mallory Camryn,Camryn,Mallory,Jr,F,,,17.0,17.0,10.0,,,1.0,2.0,,4.0,24.0,60.0,
129,Central Mich.,2024,5,Hailey Bainer,Hailey Bainer,Bainer,Hailey,So,M,,,16.0,12.0,,,,,1.0,,1.0,1.0,,
129,Central Mich.,2024,10,Violet Barton,Violet Barton,Barton,Violet,Fr,,,,16.0,7.0,,,,,,,1.0,1.0,6.0,
129,Central Mich.,2024,3,Hannah Havrilla,Hannah Havrilla,Havrilla,Hannah,Sr,M,,,17.0,16.0,,,,,,,,0.0,2.0,
153,Colgate,2024,9,Ahria Dhillon,Ahria Dhillon,Dhillon,Ahria,Jr,B,,,14.0,7.0,1.0,,,,,,1.0,3.0,8.0,2.0
153,Colgate,2024,8,Morgan Willis,Morgan Willis,Willis,Morgan,So,F,,,17.0,17.0,3.0,,,1.0,,,3.0,9.0,16.0,
153,Colgate,2024,13,Lily Schoonmaker,Lily Schoonmaker,Schoonmaker,Lily,Sr,F,,,17.0,17.0,2.0,,,,1.0,,3.0,7.0,4.0,4.0
153,Colgate,2024,28,Abby Williams,Abby Williams,Williams,Abby,So,B,,,17.0,15.0,,,,,1.0,,,0.0,4.0,2.0
153,Colgate,2024,4,Anna Lochhead,Anna Lochhead,Lochhead,Anna,Jr,F,,,17.0,17.0,3.0,,,,,,,6.0,5.0,
153,Colgate,2024,18,Dani Palmer,Dani Palmer,Palmer,Dani,Jr,F,,,17.0,16.0,3.0,,,,1.0,,2.0,8.0,16.0,
153,Colgate,2024,24,Hannah Marcotrigiano,Hannah Marcotrigiano,Marcotrigiano,Hannah,Jr,F,,,15.0,13.0,1.0,,,,1.0,,,2.0,11.0,
153,Colgate,2024,14,Sarah Killcommons,Sarah Killcommons,Killcommons,Sarah,Sr,M,,,17.0,16.0,,,,,,,,0.0,4.0,1.0
153,Colgate,2024,10,Annie Lake,Annie Lake,Lake,Annie,So,B,,,17.0,9.0,,,,,1.0,,,0.0,,1.0
153,Colgate,2024,11,Alice Walton,Alice Walton,Walton,Alice,Jr,F,,,7.0,5.0,,,,,2.0,,1.0,1.0,1.0,
153,Colgate,2024,7,Alli Troth,Alli Troth,Troth,Alli,So,F,,,13.0,0.0,2.0,,,,,,,4.0,2.0,
153,Colgate,2024,6,Maddie Rohlfing,Maddie Rohlfing,Rohlfing,Maddie,So,B,,,15.0,3.0,,,,,1.0,,,0.0,1.0,
153,Colgate,2024,23,Grace Schmelzinger,Grace Schmelzinger,Schmelzinger,Grace,Jr,M,,,17.0,17.0,3.0,,,,2.0,,2.0,8.0,21.0,
153,Colgate,2024,29,Charlotte Hamilton,Charlotte Hamilton,Hamilton,Charlotte,Sr,B,,,17.0,17.0,1.0,,,,1.0,,1.0,3.0,14.0,1.0
153,Colgate,2024,3,Tyler Argilagos,Tyler Argilagos,Argilagos,Tyler,Jr,F,,,16.0,0.0,,,,,1.0,,,0.0,4.0,
153,Colgate,2024,5,Katie Convey,Katie Convey,Convey,Katie,Jr,F,,,16.0,0.0,2.0,,,,,,1.0,5.0,2.0,
153,Colgate,2024,12,Taylor Guibord,Taylor Guibord,Guibord,Taylor,Fr,M,,,11.0,0.0,,,,,,,,0.0,1.0,
153,Colgate,2024,17,Kyleigh Welusz,Kyleigh Welusz,Welusz,Kyleigh,Fr,B,,,17.0,0.0,,,,,,,,0.0,1.0,
153,Colgate,2024,30,Issy Collin,Issy Collin,Collin,Issy,Fr,B,,,16.0,0.0,,,,,1.0,,,0.0,1.0,
153,Colgate,2024,19,Kate Rose,Kate Rose,Rose,Kate,Fr,M,,,15.0,0.0,,,,,,,,0.0,1.0,
153,Colgate,2024,15,Lauren Widdowson,Lauren Widdowson,Widdowson,Lauren,Fr,M,,,17.0,0.0,,,,,,,1.0,1.0,2.0,1.0
158,Columbia,2024,7,Jeannine Turgeon,Jeannine Turgeon,Turgeon,Jeannine,Sr,M,,,16.0,16.0,,,,,,,2.0,2.0,1.0,
158,Columbia,2024,11,Delfina Gonzalez Lobo,Delfina Gonzalez Lobo,Lobo,Delfina,So,M,,,16.0,15.0,2.0,,,,1.0,,2.0,6.0,7.0,
158,Columbia,2024,9,Gracie Hecht,Gracie Hecht,Hecht,Gracie,Sr,M,,,1.0,0.0,,,,,,,,0.0,1.0,
158,Columbia,2024,5,Samantha Petrucco,Samantha Petrucco,Petrucco,Samantha,Jr,M,,,16.0,15.0,2.0,,,,3.0,,1.0,5.0,9.0,
158,Columbia,2024,17,Mckenzie Bloom,Mckenzie Bloom,Bloom,Mckenzie,So,F,,,16.0,15.0,2.0,,,1.0,,,1.0,5.0,18.0,
158,Columbia,2024,24,Lily Baker,Lily Baker,Baker,Lily,Sr,M,,,16.0,16.0,,,,,2.0,,1.0,1.0,3.0,
158,Columbia,2024,12,Sophia Abate,Sophia Abate,Abate,Sophia,Jr,F,,,15.0,14.0,3.0,,,,1.0,,1.0,7.0,8.0,
158,Columbia,2024,6,Lindsey Yu,Lindsey Yu,Yu,Lindsey,Sr,M,,,16.0,16.0,4.0,,,1.0,1.0,,,8.0,29.0,
158,Columbia,2024,3,Emma Reilly,Emma Reilly,Reilly,Emma,So,M,,,16.0,15.0,,,,,2.0,,1.0,1.0,9.0,1.0
158,Columbia,2024,15,Nicole Campolattaro,Nicole Campolattaro,Campolattaro,Nicole,Fr,F,,,16.0,5.0,1.0,,,,,,1.0,3.0,12.0,
158,Columbia,2024,20,Ashley Kim,Ashley Kim,Kim,Ashley,Fr,F,,,11.0,1.0,2.0,,,,1.0,,,4.0,6.0,
158,Columbia,2024,4,Lizzie Adams,Lizzie Adams,Adams,Lizzie,Fr,F,,,16.0,16.0,3.0,,,,1.0,,2.0,8.0,5.0,3.0
158,Columbia,2024,8,Jacinta Solari Etcheberry,Jacinta Solari Etcheberry,Etcheberry,Jacinta,Fr,F,,,16.0,16.0,3.0,,,,1.0,,1.0,7.0,38.0,
167,Cornell,2024,12,Annabel Cheveley,Annabel Cheveley,Cheveley,Annabel,So,M,,,14.0,0.0,1.0,,,1.0,,,,2.0,4.0,
167,Cornell,2024,15,Vivienne Mueller,Vivienne Mueller,Mueller,Vivienne,Jr,B,,,16.0,3.0,3.0,,,,,,1.0,7.0,9.0,
167,Cornell,2024,7,Grace Leahy,Grace Leahy,Leahy,Grace,Jr,M,,,16.0,15.0,3.0,,,1.0,1.0,,2.0,8.0,14.0,
167,Cornell,2024,5,Georgia Kelly,Georgia Kelly,Kelly,Georgia,Jr,M,,,16.0,16.0,2.0,,,,,,4.0,8.0,43.0,
167,Cornell,2024,20,Julia Ramsey,Julia Ramsey,Ramsey,Julia,So,M,,,16.0,12.0,4.0,,,,3.0,,3.0,11.0,12.0,1.0
167,Cornell,2024,14,Gabby Volpe,Gabby Volpe,Volpe,Gabby,Sr,M,,,16.0,16.0,,,,1.0,2.0,,,0.0,,2.0
167,Cornell,2024,9,Sarah Rogalski,Sarah Rogalski,Rogalski,Sarah,Sr,M,,,15.0,1.0,1.0,,,,,,,2.0,5.0,
167,Cornell,2024,8,Ashley Plzak,Ashley Plzak,Plzak,Ashley,So,F,,,16.0,8.0,3.0,,,,,,2.0,8.0,10.0,
167,Cornell,2024,10,Polly Parsons,Polly Parsons,Parsons,Polly,So,F,,,16.0,12.0,1.0,,,1.0,1.0,,3.0,5.0,22.0,
167,Cornell,2024,3,Emma Poplyk,Emma Poplyk,Poplyk,Emma,So,M,,,16.0,10.0,,,,1.0,,,,0.0,1.0,
167,Cornell,2024,28,Uma Kading,Uma Kading,Kading,Uma,Fr,F,,,16.0,12.0,6.0,,,,2.0,,,12.0,32.0,
167,Cornell,2024,13,Blake Wilks,Blake Wilks,Wilks,Blake,Fr,F,,,12.0,7.0,2.0,,,,,,,4.0,5.0,
167,Cornell,2024,19,Delaney Keegan,Delaney Keegan,Keegan,Delaney,Fr,M,,,10.0,0.0,,,,,,,1.0,1.0,1.0,
167,Cornell,2024,2,Olivia Weir,Olivia Weir,Weir,Olivia,So,M,,,6.0,0.0,,,,,,,,0.0,2.0,
167,Cornell,2024,11,Claire Vaughn,Claire Vaughn,Vaughn,Claire,Sr,M,,,16.0,10.0,2.0,,,,,,1.0,5.0,6.0,
167,Cornell,2024,23,Claire Wolfe,Claire Wolfe,Wolfe,Claire,Sr,M,,,16.0,16.0,,,,,2.0,,2.0,2.0,7.0,
167,Cornell,2024,4,Antonia Packard,Antonia Packard,Packard,Antonia,Sr,M,,,11.0,0.0,,,,,1.0,,,0.0,5.0,
167,Cornell,2024,25,Elizabeth Friedberg,Elizabeth Friedberg,Friedberg,Elizabeth,Sr,M,,,13.0,8.0,,,,3.0,1.0,,,0.0,3.0,
167,Cornell,2024,18,Olivia Friedberg,Olivia Friedberg,Friedberg,Olivia,Sr,F,,,15.0,13.0,1.0,,,2.0,2.0,,1.0,3.0,14.0,
172,Dartmouth,2024,19,Isabell Andrews,Isabell Andrews,Andrews,Isabell,Fr,GK,,,7.0,7.0,,,,2.0,,,,0.0,,
172,Dartmouth,2024,20,Ruby Walsh,Ruby Walsh,Walsh,Ruby,Fr,B,,,16.0,13.0,1.0,,,,1.0,,1.0,3.0,11.0,
172,Dartmouth,2024,6,Gabriela Braceras,Gabriela Braceras,Braceras,Gabriela,Sr,F,,,16.0,16.0,1.0,,,,,,6.0,8.0,8.0,
172,Dartmouth,2024,9,Helen Young,Helen Young,Young,Helen,Sr,M,,,16.0,16.0,1.0,,,,,,2.0,4.0,12.0,1.0
172,Dartmouth,2024,17,Lucia Campaño,Lucia Campaño,Campaño,Lucia,So,M,,,16.0,16.0,4.0,,,,2.0,,1.0,9.0,30.0,
172,Dartmouth,2024,12,Olivia Galiotos,Olivia Galiotos,Galiotos,Olivia,Jr,B,,,16.0,16.0,1.0,,,1.0,,,2.0,4.0,16.0,
172,Dartmouth,2024,14,Ella Bowman,Ella Bowman,Bowman,Ella,So,B,,,16.0,15.0,4.0,,,,1.0,,,8.0,26.0,1.0
172,Dartmouth,2024,21,Zoe Schaffer,Zoe Schaffer,Schaffer,Zoe,Jr,F,,,16.0,5.0,2.0,,,,,,,4.0,9.0,
172,Dartmouth,2024,2,Raina Johns,Raina Johns,Johns,Raina,So,M,,,16.0,12.0,,,,1.0,1.0,,,0.0,10.0,
172,Dartmouth,2024,7,Riley Dumigan,Riley Dumigan,Dumigan,Riley,So,F,,,16.0,15.0,4.0,,,,3.0,,2.0,10.0,11.0,
172,Dartmouth,2024,29,Piper Edwards,Piper Edwards,Edwards,Piper,Sr,B,,,1.0,1.0,,,,,,,1.0,1.0,,
172,Dartmouth,2024,18,Emilia Callahan,Emilia Callahan,Callahan,Emilia,Sr,B,,,16.0,7.0,4.0,,,,,,1.0,9.0,17.0,
172,Dartmouth,2024,28,Florentina Terra,Florentina Terra,Terra,Florentina,Jr,M,,,16.0,16.0,,,,,2.0,,5.0,5.0,2.0,
172,Dartmouth,2024,8,Amelie Luessmann,Amelie Luessmann,Luessmann,Amelie,Fr,F,,,14.0,0.0,1.0,,,,1.0,,1.0,3.0,3.0,
172,Dartmouth,2024,5,Ally Brosie,Ally Brosie,Brosie,Ally,Fr,F,,,15.0,3.0,,,,,,,,0.0,4.0,
173,Davidson,2024,1,Ava Mickel,Ava Mickel,Mickel,Ava,So,F,,,15.0,15.0,2.0,,,,,,,4.0,15.0,
173,Davidson,2024,11,Celie Constantine,Celie Constantine,Constantine,Celie,Jr,M,,,15.0,15.0,1.0,,,,,,5.0,7.0,21.0,
173,Davidson,2024,14,Adriana Risi,Adriana Risi,Risi,Adriana,Sr,M,,,15.0,15.0,,,,,,,,0.0,7.0,
173,Davidson,2024,12,Emelia Little,Emelia Little,Little,Emelia,Jr,F,,,14.0,0.0,2.0,,,,,,,4.0,3.0,
173,Davidson,2024,30,Matilda Collins,Matilda Collins,Collins,Matilda,So,B,,,14.0,14.0,3.0,,,1.0,2.0,,2.0,8.0,21.0,
173,Davidson,2024,16,Liv Goeke,Liv Goeke,Goeke,Liv,So,M,,,15.0,15.0,1.0,,,,1.0,,,2.0,1.0,
173,Davidson,2024,19,Sarah Grace Clifton,Sarah Grace Clifton,Clifton,Sarah,Jr,M,,,14.0,1.0,1.0,,,,,,,2.0,3.0,
173,Davidson,2024,3,Elyse Unger,Elyse Unger,Unger,Elyse,So,M,,,3.0,0.0,,,,,,,,0.0,3.0,
173,Davidson,2024,15,Hannah Merritt,Hannah Merritt,Merritt,Hannah,Jr,M,,,15.0,5.0,1.0,,,,2.0,,2.0,4.0,14.0,
173,Davidson,2024,6,Macy Curtis,Macy Curtis,Curtis,Macy,Sr,M,,,15.0,15.0,3.0,,,,,,4.0,10.0,22.0,
173,Davidson,2024,5,Bella Worthington,Bella Worthington,Worthington,Bella,Sr,M,,,15.0,15.0,,,,,,,1.0,1.0,2.0,3.0
173,Davidson,2024,8,Sib Naaktgeboren,Sib Naaktgeboren,Naaktgeboren,Sib,Jr,M,,,15.0,15.0,5.0,,,,1.0,,4.0,14.0,51.0,
173,Davidson,2024,2,Abby Pompeo,Abby Pompeo,Pompeo,Abby,Sr,F,,,15.0,15.0,4.0,,,,2.0,,,8.0,13.0,
173,Davidson,2024,22,Hallie Slidell,Hallie Slidell,Slidell,Hallie,Fr,M,,,15.0,7.0,,,,,1.0,,,0.0,3.0,
173,Davidson,2024,9,Eva van der Kooi,Eva van der Kooi,Kooi,Eva,Fr,M,,,15.0,1.0,2.0,,,,,,1.0,5.0,9.0,
180,Delaware,2024,15,Sarah Rigual,Sarah Rigual,Rigual,Sarah,So,M,,,22.0,7.0,1.0,,,,3.0,,3.0,5.0,9.0,
180,Delaware,2024,23,Valentina Martorell,Valentina Martorell,Martorell,Valentina,Sr,M,,,22.0,17.0,6.0,,,1.0,1.0,,4.0,16.0,29.0,
180,Delaware,2024,3,Rachael Whitehead,Rachael Whitehead,Whitehead,Rachael,So,M,,,22.0,22.0,2.0,,,1.0,3.0,,4.0,8.0,32.0,1.0
180,Delaware,2024,17,Kate Fiest,Kate Fiest,Fiest,Kate,So,M,,,22.0,14.0,5.0,,,2.0,4.0,,2.0,12.0,16.0,
180,Delaware,2024,4,Cameron Medinger,Cameron Medinger,Medinger,Cameron,Jr,B,,,21.0,19.0,,,,,2.0,,,0.0,1.0,7.0
180,Delaware,2024,2,Emma Miller,Emma Miller,Miller,Emma,Jr,M,,,22.0,2.0,1.0,,,,1.0,,1.0,3.0,9.0,
180,Delaware,2024,10,Genevieve Johnson,Genevieve Johnson,Johnson,Genevieve,Sr,M,,,20.0,16.0,1.0,,,,4.0,,2.0,4.0,17.0,
180,Delaware,2024,22,Noelle Sabbagh,Noelle Sabbagh,Sabbagh,Noelle,Jr,F,,,22.0,16.0,2.0,,,1.0,2.0,,4.0,8.0,15.0,
180,Delaware,2024,16,Avery McComas,Avery McComas,McComas,Avery,Fr,B,,,4.0,0.0,,,,,,,,0.0,1.0,
180,Delaware,2024,18,Janne Stoetzer,Janne Stoetzer,Stoetzer,Janne,Fr,F,,,22.0,19.0,5.0,,,,1.0,,6.0,16.0,15.0,
180,Delaware,2024,4,Ryleigh McComas,Ryleigh McComas,McComas,Ryleigh,Sr,M,,,18.0,7.0,,,,,,,1.0,1.0,1.0,
180,Delaware,2024,1,Lily Cosner,Lily Cosner,Cosner,Lily,Fr,M,,,22.0,14.0,,,,,,,1.0,1.0,,
180,Delaware,2024,7,Lulu Fulton,Lulu Fulton,Fulton,Lulu,Sr,M,,,22.0,20.0,5.0,,,,4.0,,4.0,14.0,37.0,
180,Delaware,2024,13,Taylor Vaccaro,Taylor Vaccaro,Vaccaro,Taylor,Fr,M,,,22.0,1.0,2.0,,,,,,,4.0,4.0,
180,Delaware,2024,10,Iris Bekker,Iris Bekker,Bekker,Iris,So,B,,,22.0,22.0,5.0,,,,,,4.0,14.0,20.0,2.0
180,Delaware,2024,12,Kate Janssen,Kate Janssen,Janssen,Kate,Fr,M,,,22.0,22.0,2.0,,,1.0,2.0,,2.0,6.0,15.0,
191,Drexel,2024,22,Kenzie Lever,Kenzie Lever,Lever,Kenzie,Sr,M,,,19.0,12.0,3.0,,,,2.0,,1.0,7.0,14.0,
191,Drexel,2024,11,Marti Sanabria,Marti Sanabria,Sanabria,Marti,Jr,F,,,19.0,19.0,4.0,,,,4.0,,3.0,11.0,13.0,
191,Drexel,2024,99,Pien Elsen,Pien Elsen,Elsen,Pien,So,M,,,19.0,19.0,4.0,,,,,,5.0,13.0,55.0,
191,Drexel,2024,3,Val Van Hellemont,Val Van Hellemont,Hellemont,Val,So,M,,,19.0,19.0,11.0,,,,2.0,,,22.0,42.0,
191,Drexel,2024,29,Anna Getty,Anna Getty,Getty,Anna,Sr,B,,,17.0,17.0,,,,,,,1.0,1.0,1.0,
191,Drexel,2024,13,Natali Foster,Natali Foster,Foster,Natali,Jr,F,,,19.0,14.0,2.0,,,,1.0,,2.0,6.0,18.0,
191,Drexel,2024,7,Tina Rawa,Tina Rawa,Rawa,Tina,Sr,M,,,19.0,19.0,1.0,,,,,,3.0,5.0,12.0,
191,Drexel,2024,18,Pili Lemoine,Pili Lemoine,Lemoine,Pili,So,M,,,19.0,9.0,2.0,,,,2.0,,5.0,9.0,20.0,
191,Drexel,2024,33,Lily Haag,Lily Haag,Haag,Lily,So,M,,,19.0,4.0,,,,,,,,0.0,2.0,
191,Drexel,2024,2,Maya Williams,Maya Williams,Williams,Maya,Fr,F,,,14.0,0.0,,,,,,,,0.0,2.0,
191,Drexel,2024,5,Paige Hoyer,Paige Hoyer,Hoyer,Paige,So,F,,,15.0,0.0,,,,,,,1.0,1.0,4.0,
191,Drexel,2024,24,Stephanie Oleykowski,Stephanie Oleykowski,Oleykowski,Stephanie,Sr,B,,,19.0,19.0,,,,,,,4.0,4.0,3.0,
191,Drexel,2024,23,Liz Chipman,Liz Chipman,Chipman,Liz,Sr,M,,,19.0,19.0,,,,,2.0,,1.0,1.0,9.0,
191,Drexel,2024,4,Malou Korner,Malou Korner,Korner,Malou,Fr,B,,,10.0,0.0,,,,,,,,0.0,3.0,
191,Drexel,2024,21,Anna Castaldo,Anna Castaldo,Castaldo,Anna,Sr,M,,,19.0,18.0,9.0,,,1.0,4.0,,2.0,20.0,51.0,
193,Duke,2024,11,Logan Clouser,Logan Clouser,Clouser,Logan,Sr,M,,,20.0,19.0,3.0,,,,1.0,,3.0,9.0,21.0,
193,Duke,2024,24,Issy Carey,Issy Carey,Carey,Issy,Sr,F,,,13.0,0.0,,,,,,,1.0,1.0,,
193,Duke,2024,34,Brynn Crouse,Brynn Crouse,Crouse,Brynn,Jr,F,,,20.0,5.0,3.0,,,,,,,6.0,15.0,
193,Duke,2024,21,Paige Bitting,Paige Bitting,Bitting,Paige,Jr,M,,,20.0,20.0,,,,,1.0,,2.0,2.0,4.0,
193,Duke,2024,12,Maggie Kondrath,Maggie Kondrath,Kondrath,Maggie,So,F,,,12.0,0.0,,,,,,,1.0,1.0,,
193,Duke,2024,14,Alaina McVeigh,Alaina McVeigh,McVeigh,Alaina,Jr,F,,,20.0,20.0,13.0,,,1.0,3.0,,2.0,28.0,83.0,
193,Duke,2024,22,Shelby Bumgarner,Shelby Bumgarner,Bumgarner,Shelby,Sr,B,,,7.0,0.0,,,,,,,,0.0,1.0,
193,Duke,2024,6,Macy Szukics,Macy Szukics,Szukics,Macy,Jr,M,,,20.0,20.0,1.0,,,,1.0,,6.0,8.0,25.0,
193,Duke,2024,19,Megan Maransky,Megan Maransky,Maransky,Megan,Sr,B,,,20.0,20.0,,,,,3.0,,,0.0,1.0,1.0
193,Duke,2024,23,Kira Curland,Kira Curland,Curland,Kira,Sr,M,,,20.0,20.0,3.0,,,1.0,2.0,,4.0,10.0,17.0,
193,Duke,2024,7,Kyle Massey,Kyle Massey,Massey,Kyle,So,F,,,18.0,0.0,2.0,,,,1.0,,,4.0,5.0,
193,Duke,2024,9,Grace Norair,Grace Norair,Norair,Grace,Sr,M,,,10.0,0.0,,,,,1.0,,,0.0,1.0,
193,Duke,2024,15,Josephine Veen,Josephine Veen,Veen,Josephine,So,B,,,20.0,20.0,,,,,,,,0.0,,1.0
193,Duke,2024,5,Josephine Palde,Josephine Palde,Palde,Josephine,Sr,M,,,20.0,12.0,3.0,,,,3.0,,2.0,8.0,10.0,
193,Duke,2024,2,Madison Beach,Madison Beach,Beach,Madison,Fr,F,,,19.0,0.0,,,,,1.0,,,0.0,1.0,
193,Duke,2024,3,Bronwyn Bird,Bronwyn Bird,Bird,Bronwyn,Sr,B,,,20.0,20.0,1.0,,,,1.0,,,2.0,10.0,
193,Duke,2024,18,Julia Boehringer,Julia Boehringer,Boehringer,Julia,Fr,F,,,20.0,1.0,1.0,,,1.0,3.0,,1.0,3.0,20.0,
193,Duke,2024,8,Charlie Oirschot,Charlie Oirschot,Oirschot,Charlie,Sr,m,,,20.0,20.0,4.0,,,1.0,,,5.0,13.0,13.0,
193,Duke,2024,26,Barb Civitella,Barb Civitella,Civitella,Barb,Sr,f,,,20.0,3.0,2.0,,,1.0,1.0,,1.0,5.0,10.0,
193,Duke,2024,13,Ashley Stockdale,Ashley Stockdale,Stockdale,Ashley,Fr,M,,,19.0,0.0,,,,,,,2.0,2.0,1.0,
220,Fairfield,2024,11,Madison Milhous,Madison Milhous,Milhous,Madison,Jr,B,,,17.0,17.0,2.0,,,,,,2.0,6.0,14.0,
220,Fairfield,2024,28,Agustina CASTELUCHI,Agustina CASTELUCHI,CASTELUCHI,Agustina,Jr,M,,,21.0,21.0,2.0,,,1.0,3.0,,3.0,7.0,23.0,
220,Fairfield,2024,7,Erin MCGINLEY,Erin MCGINLEY,MCGINLEY,Erin,Jr,,,,21.0,12.0,6.0,,,1.0,3.0,,2.0,14.0,14.0,
220,Fairfield,2024,19,Pilar Mengotti,Pilar Mengotti,Mengotti,Pilar,Jr,B,,,21.0,21.0,5.0,,,1.0,1.0,,5.0,15.0,38.0,
220,Fairfield,2024,16,Catalina Ness,Catalina Ness,Ness,Catalina,So,F,,,21.0,20.0,3.0,,,,2.0,,7.0,13.0,21.0,1.0
220,Fairfield,2024,1,Alex Senior,Alex Senior,Senior,Alex,Jr,F,,,20.0,19.0,5.0,,,,1.0,,3.0,13.0,41.0,
220,Fairfield,2024,5,Rylee LaLoup,Rylee LaLoup,LaLoup,Rylee,Jr,F,,,21.0,18.0,6.0,,,,3.0,,1.0,13.0,20.0,
220,Fairfield,2024,21,Alice Pifferi,Alice Pifferi,Pifferi,Alice,Jr,M,,,21.0,20.0,3.0,,,,,,10.0,16.0,7.0,
220,Fairfield,2024,3,Sammy SAXON,Sammy SAXON,SAXON,Sammy,Jr,,,,16.0,1.0,,,,,1.0,,4.0,4.0,3.0,
220,Fairfield,2024,24,Courtland Schumacher,Courtland Schumacher,Schumacher,Courtland,So,F,,,20.0,4.0,,,,,,,1.0,1.0,1.0,
220,Fairfield,2024,14,Catherine Fitzgerald,Catherine Fitzgerald,Fitzgerald,Catherine,So,B,,,21.0,17.0,2.0,,,,2.0,,2.0,6.0,7.0,
220,Fairfield,2024,17,Konni Hofmann,Konni Hofmann,Hofmann,Konni,Jr,F,,,21.0,20.0,7.0,,,1.0,4.0,,5.0,19.0,55.0,
220,Fairfield,2024,12,Noor Hellemans,Noor Hellemans,Hellemans,Noor,So,M,,,15.0,13.0,,,,,,,4.0,4.0,8.0,2.0
220,Fairfield,2024,22,Beatrice Loevenich,Beatrice Loevenich,Loevenich,Beatrice,Fr,,,,12.0,1.0,1.0,,,,,,,2.0,3.0,
220,Fairfield,2024,13,Kylie CORCORAN,Kylie CORCORAN,CORCORAN,Kylie,N/A,,,,21.0,0.0,1.0,,,,,,,2.0,4.0,1.0
220,Fairfield,2024,10,Camille PERLOV,Camille PERLOV,PERLOV,Camille,N/A,,,,20.0,0.0,4.0,,,,,,,8.0,12.0,
220,Fairfield,2024,6,Autumn BARTUSH,Autumn BARTUSH,BARTUSH,Autumn,Jr,,,,14.0,5.0,1.0,,,,,,1.0,3.0,7.0,1.0
251,Georgetown,2024,6,Riley Fitzgerald,Riley Fitzgerald,Fitzgerald,Riley,Fr,F,,,16.0,14.0,1.0,,,,3.0,,,2.0,3.0,
251,Georgetown,2024,5,Colleen Maloney,Colleen Maloney,Maloney,Colleen,Fr,M,,,17.0,14.0,3.0,,,,,,1.0,7.0,7.0,
251,Georgetown,2024,3,Katherine Malloy,Katherine Malloy,Malloy,Katherine,Fr,F,,,13.0,5.0,1.0,,,,,,,2.0,1.0,
251,Georgetown,2024,9,Julia Hall,Julia Hall,Hall,Julia,Jr,F,,,15.0,0.0,,,,,1.0,,,0.0,,
251,Georgetown,2024,21,Sophie Towne,Sophie Towne,Towne,Sophie,Sr,B,,,17.0,16.0,3.0,,,1.0,5.0,,2.0,8.0,21.0,
251,Georgetown,2024,12,Elizabeth Rossotti,Elizabeth Rossotti,Rossotti,Elizabeth,So,F,,,16.0,1.0,,,,,,,,0.0,3.0,
251,Georgetown,2024,22,Ellie Johnson,Ellie Johnson,Johnson,Ellie,Jr,M,,,17.0,9.0,1.0,,,,,,1.0,3.0,15.0,
251,Georgetown,2024,19,Lily Jamison,Lily Jamison,Jamison,Lily,Jr,M,,,17.0,11.0,1.0,,,,1.0,,2.0,4.0,1.0,
251,Georgetown,2024,7,Elena Perez Alejandro,Elena Perez Alejandro,Alejandro,Elena,So,M,,,17.0,16.0,2.0,,,,1.0,,1.0,5.0,13.0,
251,Georgetown,2024,14,Kelly O'Connor,Kelly O'Connor,O'Connor,Kelly,Jr,B,,,17.0,17.0,,,,,1.0,,1.0,1.0,,1.0
251,Georgetown,2024,2,Sydney Yodh,Sydney Yodh,Yodh,Sydney,Jr,F,,,17.0,17.0,2.0,,,,2.0,,3.0,7.0,21.0,
251,Georgetown,2024,1,Elena Leahy,Elena Leahy,Leahy,Elena,Sr,M,,,17.0,12.0,1.0,,,,2.0,,2.0,4.0,21.0,
251,Georgetown,2024,27,Anna Gill,Anna Gill,Gill,Anna,So,B,,,10.0,1.0,,,,,,,,0.0,1.0,
