ncaa_id,team,season,jersey,full_name,roster_name,last_name,first_name,yr,pos,feet,inches,gp,gs,goals,fouls,rc,yc,gc,player_ncaa_id,ast,pts,shatt,dsv
251,Georgetown,2025,19,Lily Jamison,Lily Jamison,Jamison,Lily,Sr,M,,,17.0,17.0,,,,,2.0,,2.0,2.0,10.0,
251,Georgetown,2025,12,Elizabeth Rossotti,Elizabeth Rossotti,Rossotti,Elizabeth,Jr,F,,,14.0,5.0,2.0,,,,1.0,,,4.0,7.0,
251,Georgetown,2025,2,Sydney Yodh,Sydney Yodh,Yodh,Sydney,Sr,F,,,17.0,17.0,5.0,,,,2.0,,2.0,12.0,34.0,
251,Georgetown,2025,27,Anna Gill,Anna Gill,Gill,Anna,Jr,B,,,17.0,15.0,,,,1.0,1.0,,2.0,2.0,1.0,
251,Georgetown,2025,3,Katherine Malloy,Katherine Malloy,Malloy,Katherine,So,F,,,17.0,17.0,3.0,,,,,,1.0,7.0,22.0,
251,Georgetown,2025,22,Ellie Johnson,Ellie Johnson,Johnson,Ellie,Sr,M,,,17.0,17.0,3.0,,,2.0,,,,6.0,14.0,
251,Georgetown,2025,14,Kelly O'Connor,Kelly O'Connor,O'Connor,Kelly,Sr,B,,,17.0,7.0,,,,1.0,,,,0.0,1.0,
251,Georgetown,2025,11,Adelae Chierici,Adelae Chierici,Chierici,Adelae,Fr,F,,,16.0,3.0,,,,,,,1.0,1.0,15.0,
251,Georgetown,2025,17,Lindsay Morin,Lindsay Morin,Morin,Lindsay,Fr,M,,,17.0,13.0,,,,,,,,0.0,7.0,
251,Georgetown,2025,28,Lily Saal,Lily Saal,Saal,Lily,Fr,M,,,13.0,0.0,1.0,,,,1.0,,2.0,4.0,18.0,
251,Georgetown,2025,8,Laney Reiser,Laney Reiser,Reiser,Laney,Fr,M,,,12.0,0.0,,,,,1.0,,,0.0,2.0,
275,Harvard,2025,7,Rosa Kooijmans,Rosa Kooijmans,Kooijmans,Rosa,Fr,M,,,20.0,0.0,2.0,,,,,,4.0,8.0,6.0,
275,Harvard,2025,5,Lucy Barker,Lucy Barker,Barker,Lucy,Fr,F,,,21.0,0.0,1.0,,,1.0,,,1.0,3.0,14.0,
275,Harvard,2025,13,Brooke Chandler,Brooke Chandler,Chandler,Brooke,Fr,B,,,19.0,17.0,,,,,,,,0.0,1.0,
275,Harvard,2025,10,Josephine Carollo,Josephine Carollo,Carollo,Josephine,Fr,M,,,8.0,0.0,,,,,,,,0.0,3.0,
275,Harvard,2025,17,Kate Oliver,Kate Oliver,Oliver,Kate,Sr,F,,,20.0,1.0,1.0,,,,1.0,,6.0,8.0,15.0,
275,Harvard,2025,2,Martha le Huray,Martha le Huray,Huray,Martha,So,M,,,21.0,20.0,13.0,,,,,,6.0,32.0,39.0,
275,Harvard,2025,20,Smilla Klas,Smilla Klas,Klas,Smilla,Jr,M,,,21.0,21.0,,,,,3.0,,,0.0,,
275,Harvard,2025,18,Lara Beekhuis,Lara Beekhuis,Beekhuis,Lara,Jr,M,,,21.0,20.0,11.0,,,,2.0,,6.0,28.0,52.0,
275,Harvard,2025,8,Bronte-May Brough,Bronte-May Brough,Brough,Bronte-May,Sr,B,,,21.0,20.0,6.0,,,1.0,1.0,,3.0,15.0,45.0,
275,Harvard,2025,16,Emily Bronckers,Emily Bronckers,Bronckers,Emily,So,F,,,21.0,0.0,5.0,,,,3.0,,1.0,11.0,9.0,
275,Harvard,2025,0,Sage Piekarski,Sage Piekarski,Piekarski,Sage,Jr,F,,,21.0,20.0,16.0,,,2.0,2.0,,4.0,36.0,44.0,
275,Harvard,2025,19,Paige Cornelius,Paige Cornelius,Cornelius,Paige,So,M,,,20.0,9.0,,,,,,,,0.0,4.0,
275,Harvard,2025,12,Marie Schaefers,Marie Schaefers,Schaefers,Marie,Sr,M,,,17.0,13.0,,,,,,,1.0,1.0,1.0,
275,Harvard,2025,15,Charlotte Casiraghi,Charlotte Casiraghi,Casiraghi,Charlotte,Jr,B,,,15.0,5.0,,,,,1.0,,,0.0,,1.0
275,Harvard,2025,3,Kitty Chapple,Kitty Chapple,Chapple,Kitty,Sr,M,,,21.0,21.0,2.0,,,,1.0,,7.0,11.0,11.0,
275,Harvard,2025,4,Fiene Oerlemans,Fiene Oerlemans,Oerlemans,Fiene,Sr,M,,,21.0,21.0,,,,2.0,5.0,,4.0,4.0,22.0,
275,Harvard,2025,9,Tilly Butterworth,Tilly Butterworth,Butterworth,Tilly,So,M,,,21.0,21.0,5.0,,,,1.0,,1.0,11.0,43.0,
283,Hofstra,2025,5,Efremia Geralis,Efremia Geralis,Geralis,Efremia,Sr,M,,,17.0,11.0,,,,1.0,1.0,,2.0,2.0,,
283,Hofstra,2025,7,Pilar Penaloza,Pilar Penaloza,Penaloza,Pilar,Sr,M,,,18.0,18.0,1.0,,,,1.0,,3.0,5.0,19.0,
283,Hofstra,2025,16,Riley MacIntosh,Riley MacIntosh,MacIntosh,Riley,Sr,M,,,18.0,13.0,,,,2.0,1.0,,3.0,3.0,5.0,1.0
283,Hofstra,2025,11,Tess Satterfield,Tess Satterfield,Satterfield,Tess,Jr,,,,18.0,1.0,2.0,,,,,,,4.0,15.0,
283,Hofstra,2025,1,Teresa Karoff,Teresa Karoff,Karoff,Teresa,Sr,B,,,18.0,18.0,13.0,2.0,,,4.0,,3.0,29.0,26.0,
283,Hofstra,2025,14,Julia Böcker,Julia Böcker,Böcker,Julia,So,,,,13.0,0.0,,,,,,,,0.0,3.0,
283,Hofstra,2025,24,Kelly Levengood,Kelly Levengood,Levengood,Kelly,Jr,,,,18.0,18.0,4.0,,,,,,,8.0,12.0,
283,Hofstra,2025,17,Camryn Stewart,Camryn Stewart,Stewart,Camryn,Jr,,,,12.0,0.0,,,,,1.0,,,0.0,,
283,Hofstra,2025,9,Kesia Richardson,Kesia Richardson,Richardson,Kesia,Jr,B,,,16.0,15.0,2.0,,,2.0,3.0,,3.0,7.0,11.0,
283,Hofstra,2025,15,Adrianna Losiak,Adrianna Losiak,Losiak,Adrianna,Sr,,,,18.0,17.0,,,,,,,,0.0,5.0,1.0
283,Hofstra,2025,8,Jamie Mc Millan,Jamie Mc Millan,Millan,Jamie,Sr,B,,,18.0,17.0,1.0,,,2.0,1.0,,4.0,6.0,25.0,1.0
283,Hofstra,2025,6,Jaime Lewis,Jaime Lewis,Lewis,Jaime,Jr,F,,,18.0,17.0,8.0,,,1.0,5.0,,,16.0,41.0,
283,Hofstra,2025,21,Caitlin Lozano,Caitlin Lozano,Lozano,Caitlin,So,,,,18.0,12.0,,,,,,,3.0,3.0,3.0,
283,Hofstra,2025,25,Alex Gordon,Alex Gordon,Gordon,Alex,Jr,,,,8.0,0.0,,,,1.0,,,,0.0,,
283,Hofstra,2025,23,Tati Boyd,Tati Boyd,Boyd,Tati,Sr,,,,7.0,1.0,,,,,,,,0.0,1.0,
283,Hofstra,2025,20,Kristi Santos,Kristi Santos,Santos,Kristi,Jr,F,,,18.0,1.0,2.0,,,,1.0,,,4.0,11.0,
283,Hofstra,2025,18,Gwenn van Dijik,Gwenn van Dijik,Dijik,Gwenn,Fr,,,,18.0,17.0,3.0,,,3.0,4.0,,10.0,16.0,42.0,
283,Hofstra,2025,3,Kalyn Fluker,Kalyn Fluker,Fluker,Kalyn,Fr,,,,9.0,0.0,,,,,,,1.0,1.0,1.0,
283,Hofstra,2025,10,Gabriella Seifert,Gabriella Seifert,Seifert,Gabriella,Fr,,,,1.0,0.0,,,,,,,,0.0,1.0,
285,Holy Cross,2025,22,Kendall Brady,Kendall Brady,Brady,Kendall,So,F,,,16.0,14.0,6.0,,,,1.0,,,12.0,27.0,5.0
285,Holy Cross,2025,23,Jocelyn Monti,Jocelyn Monti,Monti,Jocelyn,So,B,,,15.0,15.0,1.0,,,,1.0,,3.0,5.0,4.0,
285,Holy Cross,2025,8,Coley Leo,Coley Leo,Leo,Coley,Sr,F,,,10.0,1.0,,,,1.0,,,1.0,1.0,2.0,
285,Holy Cross,2025,7,Meredith Schepens,Meredith Schepens,Schepens,Meredith,Jr,M,,,15.0,1.0,,,,,,,2.0,2.0,1.0,
285,Holy Cross,2025,3,Saskia Williams,Saskia Williams,Williams,Saskia,Jr,M,,,16.0,15.0,3.0,,,,,,2.0,8.0,19.0,
285,Holy Cross,2025,21,Marissa MacLean,Marissa MacLean,MacLean,Marissa,Jr,F,,,14.0,14.0,1.0,,,,1.0,,4.0,6.0,13.0,
285,Holy Cross,2025,17,Megan Schienbein,Megan Schienbein,Schienbein,Megan,Sr,B,,,16.0,16.0,2.0,,,,4.0,,3.0,7.0,30.0,1.0
285,Holy Cross,2025,2,Julia Carrozza,Julia Carrozza,Carrozza,Julia,Sr,M,,,16.0,16.0,2.0,,,,1.0,,3.0,7.0,9.0,
285,Holy Cross,2025,6,Maguire Sturgis,Maguire Sturgis,Sturgis,Maguire,Jr,F,,,16.0,16.0,9.0,,,,1.0,,5.0,23.0,57.0,
285,Holy Cross,2025,4,Maya Zahlan,Maya Zahlan,Zahlan,Maya,So,M,,,2.0,0.0,,,,,,,1.0,1.0,2.0,
285,Holy Cross,2025,1,Ava Huntley,Ava Huntley,Huntley,Ava,So,F,,,3.0,0.0,,,,,,,,0.0,6.0,
285,Holy Cross,2025,5,Izzy van der Spuy,Izzy van der Spuy,Spuy,Izzy,Sr,M,,,12.0,1.0,1.0,,,,,,,2.0,1.0,
285,Holy Cross,2025,11,Kendall Blomquist,Kendall Blomquist,Blomquist,Kendall,Sr,M,,,15.0,12.0,2.0,,,1.0,1.0,,,4.0,16.0,1.0
285,Holy Cross,2025,15,Judy Rodolakis,Judy Rodolakis,Rodolakis,Judy,So,F,,,5.0,0.0,,,,,,,1.0,1.0,,
285,Holy Cross,2025,25,Alexa Birch,Alexa Birch,Birch,Alexa,Fr,F,,,16.0,0.0,,,,,,,1.0,1.0,2.0,2.0
285,Holy Cross,2025,18,Rachel Egan,Rachel Egan,Egan,Rachel,Fr,M,,,16.0,16.0,2.0,,,1.0,,,2.0,6.0,9.0,1.0
285,Holy Cross,2025,19,Martina Di Gregorio,Martina Di Gregorio,Gregorio,Martina,Fr,M,,,15.0,4.0,4.0,,,,1.0,,1.0,9.0,12.0,
285,Holy Cross,2025,9,Maeve Kiernan,Maeve Kiernan,Kiernan,Maeve,Fr,M,,,16.0,15.0,,,,,,,,0.0,4.0,
306,Indiana,2025,27,Theresa Ricci,Theresa Ricci,Ricci,Theresa,Jr,F,,,18.0,4.0,6.0,,,,,,4.0,16.0,19.0,
306,Indiana,2025,33,Hannah Riddle,Hannah Riddle,Riddle,Hannah,Jr,B,,,18.0,0.0,4.0,,,,1.0,,2.0,10.0,13.0,
306,Indiana,2025,13,Elen Nicholls,Elen Nicholls,Nicholls,Elen,Jr,B,,,18.0,18.0,,,,,,,,0.0,2.0,
306,Indiana,2025,34,Inés Garcia Prado,Inés Garcia Prado,Prado,Inés,Jr,M,,,18.0,18.0,7.0,,,1.0,1.0,,9.0,23.0,55.0,8.0
306,Indiana,2025,10,Anna Mozeleski,Anna Mozeleski,Mozeleski,Anna,Sr,M,,,14.0,1.0,4.0,,,,,,,8.0,21.0,
306,Indiana,2025,11,Morgan Qualls,Morgan Qualls,Qualls,Morgan,So,B,,,16.0,4.0,,,,,,,,0.0,1.0,
306,Indiana,2025,9,Ava Winner,Ava Winner,Winner,Ava,Jr,F,,,9.0,0.0,2.0,,,,,,,4.0,6.0,
306,Indiana,2025,24,Javi Baeza,Javi Baeza,Baeza,Javi,Jr,M,,,18.0,18.0,,,,,1.0,,4.0,4.0,9.0,
306,Indiana,2025,2,Kate Longo,Kate Longo,Longo,Kate,So,B,,,12.0,1.0,,,,,,,1.0,1.0,3.0,
306,Indiana,2025,16,Mijntje Hagen,Mijntje Hagen,Hagen,Mijntje,So,F,,,18.0,18.0,6.0,,,,1.0,,10.0,22.0,36.0,1.0
306,Indiana,2025,29,Cecilia Maixner,Cecilia Maixner,Maixner,Cecilia,Jr,B,,,12.0,0.0,,,,,,,,0.0,1.0,
306,Indiana,2025,21,Emma Thompson,Emma Thompson,Thompson,Emma,Sr,B,,,18.0,17.0,,,,,1.0,,,0.0,2.0,
306,Indiana,2025,14,Charlotte Glasper,Charlotte Glasper,Glasper,Charlotte,So,F,,,18.0,13.0,7.0,,,,1.0,,7.0,21.0,22.0,
306,Indiana,2025,7,Molly Stutte,Molly Stutte,Stutte,Molly,Fr,F,,,18.0,17.0,7.0,,,,1.0,,1.0,15.0,34.0,
306,Indiana,2025,32,Sydney Meltzer,Sydney Meltzer,Meltzer,Sydney,Fr,M,,,8.0,7.0,,,,,,,,0.0,2.0,
306,Indiana,2025,15,Kiki Oomens,Kiki Oomens,Oomens,Kiki,Fr,F,,,18.0,12.0,,,,,1.0,,,0.0,8.0,
306,Indiana,2025,4,Lily Freeman,Lily Freeman,Freeman,Lily,Fr,B,,,18.0,13.0,1.0,,,,,,,2.0,2.0,
306,Indiana,2025,6,Georgia Rottinghaus,Georgia Rottinghaus,Rottinghaus,Georgia,Fr,M,,,13.0,0.0,,,,,,,2.0,2.0,4.0,
306,Indiana,2025,17,Celia Arroyo Cabezudo,Celia Arroyo Cabezudo,Cabezudo,Celia,Fr,F,,,18.0,15.0,8.0,,,,1.0,,1.0,17.0,30.0,
312,Iowa,2025,23,Tea Fortpied,Tea Fortpied,Fortpied,Tea,Fr,B,,,20.0,18.0,,,,,2.0,,2.0,2.0,11.0,
312,Iowa,2025,20,Jordan Byers,Jordan Byers,Byers,Jordan,Fr,M,,,20.0,17.0,1.0,,,,,,4.0,6.0,10.0,
312,Iowa,2025,4,Niamh de Jong,Niamh de Jong,Jong,Niamh,Fr,M,,,20.0,9.0,,,,,1.0,,1.0,1.0,4.0,
312,Iowa,2025,11,Peyton Shellaway,Peyton Shellaway,Shellaway,Peyton,Fr,B,,,15.0,5.0,,,,1.0,,,1.0,1.0,,
312,Iowa,2025,18,Felicia Zonnenberg,Felicia Zonnenberg,Zonnenberg,Felicia,Fr,M,,,20.0,20.0,3.0,,,,3.0,,13.0,19.0,11.0,
312,Iowa,2025,25,Kaia Beaudoin,Kaia Beaudoin,Beaudoin,Kaia,Fr,M,,,11.0,0.0,,,,,,,,0.0,2.0,
312,Iowa,2025,24,Frederique van Cleef,Frederique van Cleef,Cleef,Frederique,Fr,F,,,20.0,19.0,12.0,,,1.0,1.0,,5.0,29.0,60.0,
312,Iowa,2025,5,Lieve van Kessel,Lieve van Kessel,Kessel,Lieve,Jr,M,,,20.0,19.0,5.0,,,,,,3.0,13.0,11.0,
312,Iowa,2025,12,Milly Short,Milly Short,Short,Milly,Sr,M,,,20.0,20.0,5.0,,,1.0,,,1.0,11.0,14.0,1.0
312,Iowa,2025,14,Lauren DeRose,Lauren DeRose,DeRose,Lauren,Jr,B,,,20.0,14.0,,,,1.0,1.0,,,0.0,,
312,Iowa,2025,10,Dionne van Aalsum,Dionne van Aalsum,Aalsum,Dionne,Jr,M,,,20.0,19.0,28.0,,,,,,3.0,59.0,130.0,
312,Iowa,2025,2,Rachel Herbine,Rachel Herbine,Herbine,Rachel,Jr,F,,,20.0,14.0,,,,2.0,,,5.0,5.0,6.0,
312,Iowa,2025,17,Hannah Maney,Hannah Maney,Maney,Hannah,So,F,,,10.0,0.0,2.0,,,,,,3.0,7.0,4.0,
312,Iowa,2025,6,Tess Reed,Tess Reed,Reed,Tess,Jr,F,,,15.0,0.0,2.0,,,,,,,4.0,4.0,
312,Iowa,2025,15,Fiene ten Seldam,Fiene ten Seldam,Seldam,Fiene,So,B,,,15.0,3.0,,,,,,,,0.0,2.0,
312,Iowa,2025,16,Lexie Haig,Lexie Haig,Haig,Lexie,So,M,,,17.0,0.0,1.0,,,,,,1.0,3.0,5.0,
312,Iowa,2025,7,Gia Whalen,Gia Whalen,Whalen,Gia,Jr,M,,,20.0,20.0,2.0,,,,1.0,,1.0,5.0,13.0,
312,Iowa,2025,21,Rylie Novak,Rylie Novak,Novak,Rylie,So,B,,,5.0,0.0,,,,,,,,0.0,3.0,
317,James Madison,2025,14,Sydney Raguini,Sydney Raguini,Raguini,Sydney,Fr,F,,,19.0,2.0,2.0,,,,,,1.0,5.0,11.0,
317,James Madison,2025,18,Astrid Van Triest,Astrid Van Triest,Triest,Astrid,Fr,M,,,8.0,0.0,,,,,,,,0.0,1.0,
317,James Madison,2025,15,Mika Hilburger,Mika Hilburger,Hilburger,Mika,Fr,M,,,20.0,1.0,,,,,,,,0.0,4.0,
317,James Madison,2025,5,Kenzie King,Kenzie King,King,Kenzie,Fr,B,,,20.0,0.0,,,,1.0,,,,0.0,1.0,
317,James Madison,2025,2,Puck Jansen,Puck Jansen,Jansen,Puck,Fr,B,,,20.0,20.0,2.0,,,1.0,4.0,,,4.0,23.0,1.0
317,James Madison,2025,12,Anna Collinge,Anna Collinge,Collinge,Anna,Fr,M,,,20.0,4.0,,,,,1.0,,,0.0,2.0,
317,James Madison,2025,21,Sophia Walch,Sophia Walch,Walch,Sophia,Fr,F,,,3.0,0.0,,,,,,,,0.0,1.0,
317,James Madison,2025,9,Azul Covarrubias,Azul Covarrubias,Covarrubias,Azul,Jr,B,,,20.0,19.0,,,,2.0,1.0,,6.0,6.0,16.0,
317,James Madison,2025,10,Madelief Molier,Madelief Molier,Molier,Madelief,So,F,,,17.0,15.0,14.0,,,,1.0,,3.0,31.0,38.0,
317,James Madison,2025,6,Maddie Tierney,Maddie Tierney,Tierney,Maddie,Sr,M,,,19.0,18.0,2.0,,,1.0,2.0,,,4.0,13.0,
317,James Madison,2025,29,Jola Ollrogge,Jola Ollrogge,Ollrogge,Jola,Sr,B,,,20.0,20.0,1.0,,,1.0,,,7.0,9.0,14.0,
317,James Madison,2025,1,Ava Drexler-Amey,Ava Drexler-Amey,Drexler-Amey,Ava,Jr,M,,,20.0,20.0,2.0,,,1.0,3.0,,,4.0,19.0,
317,James Madison,2025,24,Julie Narleski,Julie Narleski,Narleski,Julie,Sr,F,,,20.0,20.0,5.0,,,2.0,1.0,,1.0,11.0,21.0,
317,James Madison,2025,28,Skyler Brown,Skyler Brown,Brown,Skyler,Sr,M,,,20.0,20.0,9.0,,,,,,3.0,21.0,37.0,
317,James Madison,2025,22,Lila Harlock,Lila Harlock,Harlock,Lila,Sr,F,,,4.0,1.0,1.0,,,,,,,2.0,1.0,
317,James Madison,2025,11,Avery Ruckman,Avery Ruckman,Ruckman,Avery,So,M,,,17.0,1.0,3.0,,,,,,,6.0,8.0,
317,James Madison,2025,27,Brynna Hill,Brynna Hill,Hill,Brynna,Jr,M,,,20.0,20.0,3.0,,,,3.0,,5.0,11.0,12.0,
317,James Madison,2025,4,Lilly Turner,Lilly Turner,Turner,Lilly,So,M,,,17.0,2.0,,,,2.0,1.0,,,0.0,8.0,
317,James Madison,2025,8,Alice Roeper,Alice Roeper,Roeper,Alice,Sr,M,,,13.0,13.0,10.0,,,,,,5.0,25.0,56.0,
317,James Madison,2025,13,Elena Giangaspero,Elena Giangaspero,Giangaspero,Elena,So,F,,,14.0,0.0,,,,,,,,0.0,1.0,
331,Kent St.,2025,12,Ashlyn Taylor,Ashlyn Taylor,Taylor,Ashlyn,Jr,M,,,14.0,14.0,,,,,,,,0.0,2.0,
331,Kent St.,2025,16,Mary Kate Finnan,Mary Kate Finnan,Finnan,Mary,So,B,,,14.0,10.0,,,,,,,,0.0,3.0,3.0
331,Kent St.,2025,26,Lauren Conroy,Lauren Conroy,Conroy,Lauren,Sr,B,,,15.0,14.0,5.0,,,,1.0,,,10.0,11.0,1.0
331,Kent St.,2025,22,Sophia Livingston,Sophia Livingston,Livingston,Sophia,Jr,M,,,15.0,0.0,,,,,,,,0.0,1.0,1.0
331,Kent St.,2025,10,Lucy Keeler,Lucy Keeler,Keeler,Lucy,Jr,F,,,8.0,0.0,,,,,,,,0.0,1.0,
331,Kent St.,2025,6,Marybritt Duwel,Marybritt Duwel,Duwel,Marybritt,Jr,F,,,15.0,13.0,7.0,,,,,,2.0,16.0,25.0,
331,Kent St.,2025,5,Tess Gately,Tess Gately,Gately,Tess,So,F,,,15.0,1.0,2.0,,,2.0,,,,4.0,16.0,
331,Kent St.,2025,18,Marissa Skinner,Marissa Skinner,Skinner,Marissa,So,B,,,15.0,8.0,2.0,,,,,,1.0,5.0,12.0,1.0
331,Kent St.,2025,25,Eva Usoz,Eva Usoz,Usoz,Eva,Jr,M,,,15.0,15.0,4.0,,,,3.0,,2.0,10.0,34.0,
331,Kent St.,2025,14,Maia Sarrabayrouse,Maia Sarrabayrouse,Sarrabayrouse,Maia,Sr,M,,,15.0,15.0,,,,,,,5.0,5.0,24.0,1.0
331,Kent St.,2025,28,Delfina Larippa,Delfina Larippa,Larippa,Delfina,So,F,,,15.0,11.0,1.0,,,,6.0,,2.0,4.0,35.0,
331,Kent St.,2025,3,Emma Seger,Emma Seger,Seger,Emma,Sr,F,,,14.0,13.0,4.0,,,1.0,1.0,,4.0,12.0,15.0,
331,Kent St.,2025,7,Emma Rolston,Emma Rolston,Rolston,Emma,Sr,F,,,15.0,15.0,6.0,,,1.0,,,1.0,13.0,36.0,
331,Kent St.,2025,20,Adelaide Gagnon,Adelaide Gagnon,Gagnon,Adelaide,Fr,,,,9.0,0.0,,,,,,,,0.0,2.0,
331,Kent St.,2025,15,Julianne Conroy,Julianne Conroy,Conroy,Julianne,Fr,,,,11.0,8.0,,,,,,,,0.0,2.0,
331,Kent St.,2025,11,Torie Del Collo,Torie Del Collo,Collo,Torie,Fr,,,,15.0,3.0,,,,,,,,0.0,4.0,
331,Kent St.,2025,17,Roos ten Pas,Roos ten Pas,Pas,Roos,Fr,,,,15.0,0.0,,,,,,,1.0,1.0,5.0,
331,Kent St.,2025,23,Emily Robertson,Emily Robertson,Robertson,Emily,Fr,,,,9.0,4.0,,,,,,,,0.0,,2.0
361,LIU,2025,7,Guusje Vermeulen,Guusje Vermeulen,Vermeulen,Guusje,Fr,F,,,18.0,18.0,2.0,4.0,,2.0,1.0,,3.0,7.0,10.0,
361,LIU,2025,13,Caitlin Meeker,Caitlin Meeker,Meeker,Caitlin,Fr,F,,,17.0,11.0,,6.0,,,,,1.0,1.0,3.0,
361,LIU,2025,16,Anne Daamen,Anne Daamen,Daamen,Anne,Fr,B,,,18.0,15.0,,5.0,,,3.0,,,0.0,3.0,
361,LIU,2025,6,Hayden Roddis,Hayden Roddis,Roddis,Hayden,So,M,,,11.0,3.0,,2.0,,,,,,0.0,1.0,2.0
361,LIU,2025,5,Lotte Haagmans,Lotte Haagmans,Haagmans,Lotte,So,F,,,17.0,16.0,22.0,6.0,1.0,3.0,,,9.0,53.0,102.0,
361,LIU,2025,23,Juana Laskowski,Juana Laskowski,Laskowski,Juana,Jr,M,,,17.0,16.0,1.0,2.0,,,1.0,,6.0,8.0,14.0,
361,LIU,2025,24,MingGe Daley,MingGe Daley,Daley,MingGe,Jr,B,,,17.0,4.0,,1.0,,,,,,0.0,,
361,LIU,2025,21,Maria Ippolito,Maria Ippolito,Ippolito,Maria,Jr,M,,,17.0,9.0,,2.0,,,,,,0.0,2.0,
361,LIU,2025,4,GiGi Ranoldo,GiGi Ranoldo,Ranoldo,GiGi,Jr,M,,,18.0,16.0,9.0,1.0,,,1.0,,3.0,21.0,19.0,
361,LIU,2025,14,Tess Termars,Tess Termars,Termars,Tess,Fr,F,,,18.0,17.0,8.0,2.0,,1.0,3.0,,8.0,24.0,46.0,
361,LIU,2025,17,Caitlyn Guilfoil,Caitlyn Guilfoil,Guilfoil,Caitlyn,Fr,M,,,18.0,7.0,,1.0,,,1.0,,,0.0,1.0,
361,LIU,2025,19,Rosa Witvliet,Rosa Witvliet,Witvliet,Rosa,Fr,B,,,18.0,17.0,,,,,,,,0.0,,1.0
361,LIU,2025,18,Georgia Dudon,Georgia Dudon,Dudon,Georgia,Jr,M,,,18.0,18.0,2.0,3.0,,,,,,4.0,8.0,1.0
340,La Salle,2025,83,Annabel Leussink,Annabel Leussink,Leussink,Annabel,Fr,M,,,18.0,11.0,2.0,,,,,,,4.0,16.0,
340,La Salle,2025,82,Jeanne Legast,Jeanne Legast,Legast,Jeanne,Fr,F,,,17.0,0.0,4.0,,,1.0,1.0,,,8.0,8.0,
340,La Salle,2025,85,Coco Pelz,Coco Pelz,Pelz,Coco,So,B,,,14.0,4.0,,,,,,,,0.0,1.0,
340,La Salle,2025,21,Janne Zillessen,Janne Zillessen,Zillessen,Janne,Fr,B,,,12.0,10.0,,,,1.0,,,,0.0,,7.0
340,La Salle,2025,6,Victoria Mirabelli,Victoria Mirabelli,Mirabelli,Victoria,Fr,,,,14.0,0.0,,,,,,,,0.0,1.0,
340,La Salle,2025,22,Shea Burns,Shea Burns,Burns,Shea,Sr,B,,,18.0,17.0,6.0,,,,1.0,,,12.0,16.0,
340,La Salle,2025,19,Natalie Forman,Natalie Forman,Forman,Natalie,Fr,,,,18.0,11.0,2.0,,,,,,,4.0,8.0,
340,La Salle,2025,23,Matilda Diedrichsen,Matilda Diedrichsen,Diedrichsen,Matilda,Jr,B,,,18.0,14.0,5.0,,,,1.0,,2.0,12.0,46.0,1.0
340,La Salle,2025,5,Natalie Ricci,Natalie Ricci,Ricci,Natalie,Jr,B,,,18.0,18.0,,,,,,,4.0,4.0,5.0,
340,La Salle,2025,1,Roos Pasveer,Roos Pasveer,Pasveer,Roos,Fr,,,,17.0,16.0,,,,1.0,1.0,,4.0,4.0,23.0,
340,La Salle,2025,12,Sofia Enriquez,Sofia Enriquez,Enriquez,Sofia,Fr,,,,12.0,9.0,3.0,,,,,,1.0,7.0,12.0,
340,La Salle,2025,26,Darian DeLeo,Darian DeLeo,DeLeo,Darian,Jr,F,,,18.0,14.0,6.0,,,,,,2.0,14.0,24.0,
340,La Salle,2025,85,Kelsey Rowe,Kelsey Rowe,Rowe,Kelsey,Fr,F,,,18.0,0.0,1.0,,,,,,1.0,3.0,9.0,
340,La Salle,2025,8,Marisol Torreyson,Marisol Torreyson,Torreyson,Marisol,Fr,,,,17.0,17.0,2.0,,,,1.0,,,4.0,9.0,
340,La Salle,2025,9,Gabrielle LaCroix,Gabrielle LaCroix,LaCroix,Gabrielle,Jr,M,,,18.0,16.0,1.0,,,1.0,1.0,,1.0,3.0,17.0,
340,La Salle,2025,11,Natalie Wilson,Natalie Wilson,Wilson,Natalie,Jr,B,,,18.0,17.0,2.0,,,1.0,1.0,,6.0,10.0,7.0,
342,Lafayette,2025,14,Kiley Gallagher,Kiley Gallagher,Gallagher,Kiley,So,M,,,19.0,14.0,2.0,,,,3.0,,1.0,5.0,6.0,
342,Lafayette,2025,6,Maddie Evans,Maddie Evans,Evans,Maddie,Jr,M,,,19.0,7.0,3.0,,,1.0,,,,6.0,18.0,
342,Lafayette,2025,22,Peyton Guinter,Peyton Guinter,Guinter,Peyton,Sr,F,,,13.0,0.0,,,,,,,,0.0,1.0,
342,Lafayette,2025,17,Ellie Barton,Ellie Barton,Barton,Ellie,Sr,F,,,13.0,0.0,,,,,1.0,,1.0,1.0,2.0,
342,Lafayette,2025,15,Naomi George,Naomi George,George,Naomi,Jr,M,,,12.0,0.0,,,,,,,,0.0,2.0,
342,Lafayette,2025,1,Olivia Krey,Olivia Krey,Krey,Olivia,So,M,,,15.0,4.0,,,,,,,2.0,2.0,2.0,
342,Lafayette,2025,10,Catalina Rubel,Catalina Rubel,Rubel,Catalina,Sr,F,,,9.0,0.0,1.0,,,,,,,2.0,5.0,
342,Lafayette,2025,11,Lea Good,Lea Good,Good,Lea,Jr,M,,,19.0,14.0,4.0,,,,,,8.0,16.0,29.0,
342,Lafayette,2025,4,Stella Malinowski,Stella Malinowski,Malinowski,Stella,Jr,M,,,17.0,15.0,5.0,,,1.0,,,6.0,16.0,25.0,
