ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,goals,ast,shatt,sog,fouls,rc,yc,gc,dsv,defensive_goals,defensive_ast,defensive_shatt,defensive_sog,defensive_fouls,defensive_rc,defensive_yc,defensive_gc,defensive_dsv
129,2024-09-07,Central Mich.,Hofstra,Home,,3,,3.0,3.0,13.0,10.0,26.0,,,,,2.0,3.0,12.0,6.0,29.0,,2.0,,
129,2024-09-08,Central Mich.,Maine,Away,,0,2.0,,,5.0,3.0,23.0,,1.0,1.0,,2.0,3.0,16.0,10.0,25.0,,,,
129,2024-09-13,Central Mich.,Colgate,Home,,1,,1.0,1.0,17.0,10.0,38.0,,,,,2.0,1.0,12.0,5.0,33.0,,,,1.0
129,2024-09-15,Central Mich.,Michigan,Away,,0,11.0,,,,,,,,1.0,,11.0,10.0,27.0,19.0,,,,,
129,2024-09-20,Central Mich.,Longwood,Home,,1,,1.0,1.0,15.0,8.0,58.0,,,1.0,,2.0,2.0,11.0,6.0,44.0,,,,
129,2024-09-27,Central Mich.,James Madison,Away,,2,3.0,2.0,3.0,3.0,3.0,37.0,,,1.0,2.0,3.0,2.0,25.0,12.0,38.0,,,1.0,
129,2024-09-29,Central Mich.,App State,Home,,1,2.0,1.0,1.0,5.0,3.0,,,,,,2.0,1.0,35.0,20.0,,,,2.0,
129,2024-10-04,Central Mich.,Bellarmine,Home,,3,4.0,3.0,1.0,16.0,12.0,52.0,,,1.0,,4.0,2.0,8.0,5.0,44.0,,,,
129,2024-10-11,Central Mich.,Ball St.,Home,,1,3.0,1.0,1.0,15.0,6.0,50.0,,,,,3.0,2.0,15.0,7.0,37.0,,,1.0,
129,2024-10-13,Central Mich.,Michigan St.,Home,,1,3.0,1.0,1.0,8.0,2.0,40.0,,1.0,1.0,2.0,3.0,1.0,22.0,11.0,42.0,,,1.0,
129,2024-10-18,Central Mich.,Kent St.,Away,,3,7.0,3.0,4.0,9.0,7.0,,,,2.0,,7.0,3.0,15.0,11.0,,,,1.0,
129,2024-10-25,Central Mich.,Miami (OH),Home,,1,3.0,1.0,,12.0,9.0,39.0,,,1.0,1.0,3.0,2.0,35.0,21.0,30.0,,,,
129,2024-11-01,Central Mich.,Ohio,Away,,2,3.0,2.0,2.0,10.0,6.0,,,,,2.0,3.0,3.0,17.0,11.0,,,,,1.0
129,2024-11-03,Central Mich.,Ohio St.,Away,,1,7.0,1.0,1.0,6.0,3.0,,,,3.0,,7.0,4.0,31.0,18.0,,,,2.0,1.0
153,2024-08-30,Colgate,Rider,Home,,1,5.0,1.0,1.0,4.0,3.0,24.0,,,2.0,1.0,5.0,4.0,28.0,22.0,35.0,,,2.0,
153,2024-09-06,Colgate,Ohio St.,Home,,0,5.0,,,4.0,3.0,19.0,,,,,5.0,4.0,18.0,11.0,23.0,,,,1.0
153,2024-09-08,Colgate,Lock Haven,Away,,3,,3.0,2.0,14.0,9.0,27.0,,,2.0,1.0,3.0,2.0,28.0,15.0,27.0,,,,1.0
153,2024-09-13,Colgate,Central Mich.,Away,,2,,2.0,1.0,12.0,5.0,33.0,,,,1.0,1.0,1.0,17.0,10.0,38.0,,,,
153,2024-09-15,Colgate,Michigan St.,Away,,0,5.0,,,5.0,2.0,,,,,,5.0,4.0,21.0,15.0,,,,,
153,2024-09-21,Colgate,Lehigh,Away,,1,5.0,1.0,1.0,8.0,4.0,,,1.0,3.0,,5.0,5.0,17.0,11.0,,,,1.0,
153,2024-09-22,Colgate,Mercyhurst,Home,,5,1.0,5.0,3.0,8.0,6.0,37.0,,,,,1.0,,2.0,2.0,19.0,,,1.0,
153,2024-09-29,Colgate,Cornell,Home,,0,4.0,,,3.0,3.0,31.0,,,1.0,2.0,4.0,3.0,20.0,11.0,36.0,,,,
153,2024-10-05,Colgate,American,Away,,2,3.0,2.0,2.0,6.0,4.0,,,,2.0,1.0,3.0,,20.0,11.0,,,,,
153,2024-10-06,Colgate,Towson,Away,,1,4.0,1.0,,9.0,3.0,,,,,1.0,4.0,2.0,19.0,10.0,,,,,
153,2024-10-11,Colgate,Bucknell,Home,,0,4.0,,,3.0,2.0,27.0,,,1.0,,4.0,2.0,19.0,14.0,31.0,,,1.0,
153,2024-10-13,Colgate,Dartmouth,Away,,0,7.0,,,4.0,2.0,,,,,1.0,7.0,7.0,25.0,17.0,,,,,
153,2024-10-18,Colgate,Boston U.,Away,,1,3.0,1.0,1.0,6.0,3.0,,,,1.0,1.0,3.0,4.0,17.0,12.0,,,,,
153,2024-10-20,Colgate,Bryant,Away,,4,2.0,4.0,4.0,12.0,8.0,29.0,,,,1.0,2.0,2.0,13.0,9.0,34.0,,,2.0,1.0
153,2024-10-25,Colgate,Holy Cross,Home,,1,0.0,1.0,,11.0,7.0,21.0,,,,1.0,,,16.0,11.0,20.0,,,,1.0
153,2024-10-27,Colgate,UAlbany,Away,,0,8.0,,,6.0,3.0,,,,1.0,,8.0,4.0,23.0,14.0,,,,2.0,
153,2024-11-02,Colgate,Lafayette,Home,,0,2.0,,,4.0,1.0,28.0,,,,1.0,2.0,2.0,23.0,14.0,33.0,,,,
158,2024-09-06,Columbia,Massachusetts,Away,,1,4.0,1.0,,7.0,4.0,,,,1.0,,4.0,2.0,20.0,15.0,,,,1.0,
158,2024-09-13,Columbia,LIU,Home,,1,,1.0,1.0,12.0,6.0,25.0,,,2.0,,,,8.0,4.0,26.0,,,1.0,1.0
158,2024-09-15,Columbia,Bucknell,Home,,1,2.0,1.0,,9.0,6.0,22.0,,1.0,1.0,,2.0,1.0,15.0,12.0,18.0,,,,1.0
158,2024-09-20,Columbia,Cornell,Away,,1,0.0,1.0,,9.0,4.0,,,,1.0,,,,19.0,9.0,,,,1.0,
158,2024-09-22,Columbia,Monmouth,Home,,0,1.0,,,8.0,5.0,16.0,,,,,1.0,,20.0,14.0,26.0,,,2.0,
158,2024-09-27,Columbia,Princeton,Home,,0,1.0,,,2.0,,19.0,,,3.0,1.0,1.0,,13.0,7.0,25.0,,,,
158,2024-09-29,Columbia,Wagner,Away,,0,,,,13.0,3.0,,,,,2.0,1.0,,15.0,10.0,,,,2.0,
158,2024-10-04,Columbia,Penn,Away,,1,,1.0,1.0,9.0,7.0,,,,2.0,,2.0,1.0,20.0,12.0,,,1.0,5.0,
158,2024-10-06,Columbia,Hofstra,Away,,3,0.0,3.0,4.0,14.0,8.0,31.0,,,1.0,,,,9.0,5.0,35.0,,2.0,1.0,
158,2024-10-11,Columbia,Harvard,Home,,3,9.0,3.0,1.0,7.0,6.0,16.0,,,,,9.0,,21.0,14.0,15.0,,,,1.0
158,2024-10-18,Columbia,Brown,Away,,1,,1.0,,11.0,5.0,,,1.0,1.0,,1.0,1.0,29.0,14.0,,,,1.0,
158,2024-10-20,Columbia,Delaware,Home,,1,,1.0,,8.0,3.0,20.0,,,,,2.0,3.0,15.0,8.0,28.0,,1.0,3.0,
158,2024-10-25,Columbia,Yale,Away,,3,2.0,3.0,1.0,7.0,4.0,,,,,,2.0,1.0,25.0,11.0,,,,,
158,2024-10-27,Columbia,Lehigh,Away,,2,0.0,2.0,1.0,16.0,8.0,,,,1.0,,,,22.0,9.0,,,1.0,1.0,1.0
158,2024-11-03,Columbia,Dartmouth,Home,,4,1.0,4.0,4.0,13.0,9.0,26.0,,,1.0,,1.0,1.0,12.0,7.0,23.0,,,2.0,
158,2024-11-08,Columbia,Princeton,Away,,0,4.0,,,1.0,1.0,,,,,1.0,4.0,4.0,18.0,13.0,,,,,
167,2024-09-06,Cornell,UConn,Away,,1,6.0,1.0,,5.0,4.0,2.0,,1.0,1.0,,6.0,5.0,20.0,19.0,4.0,,,1.0,
167,2024-09-08,Cornell,UAlbany,Away,,2,,2.0,1.0,13.0,8.0,,,,2.0,,2.0,3.0,13.0,10.0,,,,3.0,3.0
167,2024-09-14,Cornell,Northwestern,Home,,0,1.0,,,6.0,5.0,,,,1.0,,1.0,2.0,20.0,9.0,,,,1.0,1.0
167,2024-09-15,Cornell,Louisville,Away,,3,4.0,3.0,3.0,15.0,12.0,,,,,,4.0,4.0,12.0,9.0,,,1.0,1.0,
167,2024-09-20,Cornell,Columbia,Home,,0,1.0,,,19.0,9.0,,,,1.0,,1.0,,9.0,4.0,,,,1.0,
167,2024-09-22,Cornell,Bryant,Home,,4,1.0,4.0,2.0,24.0,10.0,,,1.0,1.0,,1.0,,10.0,5.0,,,,1.0,
167,2024-09-27,Cornell,Dartmouth,Away,,3,1.0,3.0,2.0,7.0,6.0,,,1.0,3.0,,1.0,2.0,9.0,4.0,,,1.0,3.0,
167,2024-09-29,Cornell,Colgate,Away,,4,0.0,4.0,3.0,20.0,11.0,36.0,,,,,,,3.0,3.0,31.0,,,1.0,2.0
167,2024-10-04,Cornell,Princeton,Home,,1,3.0,1.0,1.0,3.0,2.0,,1.0,1.0,1.0,,3.0,3.0,17.0,9.0,,,,,
167,2024-10-11,Cornell,Yale,Away,,0,5.0,,,12.0,5.0,,,2.0,1.0,,5.0,4.0,16.0,11.0,,,,2.0,
167,2024-10-13,Cornell,Bucknell,Home,,2,,2.0,,11.0,7.0,,,3.0,2.0,1.0,3.0,4.0,17.0,10.0,,,1.0,,
167,2024-10-15,Cornell,La Salle,Home,,1,0.0,1.0,,22.0,14.0,,,,1.0,,,,,,,,,,1.0
167,2024-10-19,Cornell,Penn,Away,,3,,3.0,3.0,7.0,4.0,,,,,1.0,2.0,1.0,16.0,13.0,,,,,
167,2024-10-25,Cornell,Brown,Home,,3,2.0,3.0,5.0,13.0,10.0,,,,,,2.0,2.0,15.0,9.0,,,,2.0,1.0
167,2024-11-02,Cornell,Harvard,Away,,0,4.0,,,12.0,6.0,27.0,,1.0,1.0,,4.0,3.0,16.0,7.0,30.0,,1.0,1.0,
167,2024-11-03,Cornell,Boston U.,Away,,2,1.0,2.0,,6.0,4.0,,,,1.0,,1.0,,5.0,3.0,,,,,
172,2024-09-06,Dartmouth,Lafayette,Home,,0,3.0,,,7.0,1.0,,,,,,3.0,1.0,18.0,11.0,,,,,
172,2024-09-08,Dartmouth,Massachusetts,Away,,0,6.0,,,1.0,1.0,,,,2.0,,6.0,6.0,28.0,20.0,,,,1.0,
172,2024-09-12,Dartmouth,Providence,Away,,2,4.0,2.0,2.0,7.0,5.0,,,,,,4.0,4.0,12.0,10.0,,,,,
172,2024-09-15,Dartmouth,Sacred Heart,Home,,3,2.0,3.0,4.0,10.0,8.0,,,,,,2.0,2.0,7.0,4.0,,,,,
172,2024-09-21,Dartmouth,Harvard,Home,,1,3.0,1.0,1.0,6.0,4.0,,,1.0,,,3.0,1.0,14.0,9.0,,,,2.0,
172,2024-09-27,Dartmouth,Cornell,Home,,1,3.0,1.0,2.0,9.0,4.0,,,1.0,3.0,,3.0,2.0,7.0,6.0,,,1.0,3.0,
172,2024-09-29,Dartmouth,Bryant,Home,,3,,3.0,3.0,24.0,14.0,,,,2.0,1.0,2.0,2.0,5.0,4.0,,,2.0,2.0,
172,2024-10-04,Dartmouth,Brown,Away,,1,8.0,1.0,,12.0,4.0,,,,1.0,,8.0,6.0,34.0,22.0,,,1.0,2.0,
172,2024-10-06,Dartmouth,Vermont,Home,,0,7.0,,,12.0,7.0,,,,,,7.0,7.0,20.0,17.0,,,,1.0,
172,2024-10-11,Dartmouth,Penn,Home,,0,3.0,,,3.0,3.0,,,2.0,1.0,,3.0,2.0,14.0,6.0,,,,1.0,
172,2024-10-13,Dartmouth,Colgate,Home,,7,0.0,7.0,7.0,25.0,17.0,,,,,,,,4.0,2.0,,,,,1.0
172,2024-10-18,Dartmouth,Yale,Home,,0,4.0,,,1.0,,,,,,1.0,4.0,1.0,21.0,14.0,,,,,
172,2024-10-20,Dartmouth,UMass Lowell,Away,,1,5.0,1.0,,10.0,7.0,,,,,,5.0,5.0,28.0,14.0,,,,1.0,
172,2024-10-22,Dartmouth,Holy Cross,Away,,2,4.0,2.0,2.0,15.0,13.0,,,,,,4.0,4.0,14.0,12.0,,,,,3.0
172,2024-10-27,Dartmouth,Princeton,Away,,1,5.0,1.0,,5.0,2.0,,,,,,5.0,6.0,17.0,12.0,,,,,
172,2024-11-03,Dartmouth,Columbia,Away,,1,4.0,1.0,1.0,12.0,7.0,23.0,,,2.0,,4.0,4.0,13.0,9.0,26.0,,,1.0,
173,2024-09-01,Davidson,Towson,Home,,1,0.0,1.0,1.0,15.0,7.0,,,,,,,,6.0,3.0,,,,2.0,
173,2024-09-06,Davidson,Longwood,Away,,1,2.0,1.0,1.0,15.0,7.0,40.0,,,,,2.0,,10.0,4.0,50.0,,,1.0,
173,2024-09-08,Davidson,Queens (NC),Away,,4,1.0,4.0,4.0,16.0,13.0,26.0,,,1.0,1.0,1.0,1.0,2.0,2.0,42.0,,,2.0,
173,2024-09-15,Davidson,App State,Home,,2,7.0,2.0,2.0,14.0,9.0,,,,1.0,,7.0,4.0,21.0,16.0,,,,,
173,2024-09-20,Davidson,Saint Joseph's,Home,,0,5.0,,,3.0,1.0,,,,1.0,,5.0,3.0,20.0,10.0,,,,2.0,
173,2024-09-22,Davidson,Saint Francis,Home,,1,0.0,1.0,,9.0,3.0,,,,,2.0,,,9.0,3.0,,,,,
173,2024-09-27,Davidson,Richmond,Away,,4,,4.0,2.0,15.0,11.0,,,,1.0,,5.0,7.0,16.0,6.0,,,,2.0,
173,2024-09-29,Davidson,Bellarmine,Home,,2,1.0,2.0,2.0,16.0,6.0,,,,,,1.0,1.0,6.0,2.0,,,,1.0,2.0
173,2024-10-04,Davidson,VCU,Home,,1,2.0,1.0,,16.0,6.0,,,,1.0,,2.0,4.0,14.0,4.0,,,,2.0,
173,2024-10-06,Davidson,Wake Forest,Away,,0,6.0,,,4.0,3.0,,,1.0,1.0,,6.0,2.0,19.0,12.0,,,,,
173,2024-10-11,Davidson,Saint Louis,Away,,3,2.0,3.0,4.0,23.0,13.0,,,,1.0,,2.0,3.0,12.0,5.0,,,1.0,1.0,
173,2024-10-20,Davidson,La Salle,Away,,2,0.0,2.0,1.0,19.0,14.0,18.0,,,,,,,10.0,5.0,34.0,,,,
173,2024-10-25,Davidson,Lock Haven,Home,,3,2.0,3.0,1.0,14.0,8.0,,,,,,2.0,2.0,9.0,4.0,,,,1.0,
173,2024-10-27,Davidson,Ohio,Away,,1,2.0,1.0,1.0,9.0,4.0,,,,,1.0,2.0,2.0,13.0,7.0,,,,,2.0
173,2024-11-01,Davidson,Massachusetts,Away,,0,4.0,,,,,,,,2.0,,4.0,4.0,29.0,15.0,,,,,
180,2024-09-01,Delaware,Lafayette,Away,,0,1.0,,,10.0,5.0,26.0,,1.0,1.0,,1.0,,11.0,6.0,43.0,,,1.0,
180,2024-09-06,Delaware,Bucknell,Away,,1,,1.0,1.0,18.0,9.0,,,1.0,1.0,1.0,,,11.0,7.0,,,1.0,2.0,1.0
180,2024-09-08,Delaware,Penn St.,Home,,4,5.0,4.0,3.0,11.0,6.0,17.0,,1.0,,,5.0,3.0,18.0,13.0,21.0,,,,
180,2024-09-14,Delaware,New Hampshire,Home,,4,2.0,4.0,3.0,15.0,9.0,,,,2.0,,2.0,,14.0,5.0,,,,3.0,
180,2024-09-15,Delaware,Iowa,Away,,0,1.0,,,3.0,1.0,,,,1.0,1.0,1.0,1.0,9.0,6.0,,,,1.0,
180,2024-09-20,Delaware,Towson,Away,,1,0.0,1.0,1.0,13.0,5.0,,,,2.0,,,,7.0,1.0,,,2.0,1.0,
180,2024-09-22,Delaware,American,Away,,1,0.0,1.0,1.0,9.0,7.0,,,1.0,3.0,2.0,,,17.0,9.0,,,,,
180,2024-09-27,Delaware,Hofstra,Home,,4,0.0,4.0,4.0,15.0,10.0,28.0,,,2.0,,,,1.0,1.0,31.0,,,,1.0
180,2024-09-29,Delaware,UConn,Home,,1,,1.0,1.0,11.0,6.0,41.0,,1.0,1.0,,2.0,1.0,19.0,8.0,45.0,,,2.0,1.0
180,2024-10-04,Delaware,Monmouth,Away,,2,1.0,2.0,3.0,7.0,4.0,,,,1.0,,1.0,2.0,17.0,9.0,,,,,
180,2024-10-06,Delaware,Saint Joseph's,Home,,0,,,,7.0,3.0,47.0,,,,1.0,1.0,2.0,16.0,10.0,37.0,,,1.0,
180,2024-10-11,Delaware,William & Mary,Away,,1,2.0,1.0,1.0,14.0,10.0,,,,,,2.0,1.0,7.0,3.0,,,,2.0,
180,2024-10-13,Delaware,Princeton,Away,,1,,1.0,1.0,5.0,2.0,,,,1.0,1.0,2.0,3.0,21.0,10.0,,,,,
180,2024-10-18,Delaware,Northeastern,Home,,1,2.0,1.0,1.0,17.0,7.0,23.0,,,1.0,1.0,2.0,1.0,9.0,3.0,19.0,,,2.0,
180,2024-10-20,Delaware,Columbia,Away,,2,,2.0,3.0,15.0,8.0,28.0,,1.0,3.0,,1.0,,8.0,3.0,20.0,,,,
180,2024-10-27,Delaware,Penn,Away,,2,1.0,2.0,3.0,8.0,5.0,,,,2.0,,1.0,1.0,10.0,7.0,,,,1.0,
180,2024-11-01,Delaware,Drexel,Home,,1,,1.0,,4.0,1.0,46.0,,,,,2.0,2.0,16.0,5.0,46.0,,1.0,1.0,
180,2024-11-03,Delaware,Fairfield,Home,,2,0.0,2.0,2.0,7.0,4.0,42.0,,,,,,,6.0,2.0,47.0,,1.0,3.0,1.0
180,2024-11-08,Delaware,Northeastern,Away,,3,1.0,3.0,3.0,7.0,3.0,11.0,,,1.0,1.0,1.0,,8.0,4.0,10.0,,,1.0,
180,2024-11-10,Delaware,Monmouth,Home,,4,,4.0,4.0,15.0,9.0,32.0,,,2.0,,3.0,2.0,10.0,5.0,31.0,,,1.0,
180,2024-11-13,Delaware,Fairfield,Home,,2,,2.0,3.0,10.0,7.0,,,,2.0,,1.0,1.0,9.0,3.0,,,,1.0,
180,2024-11-15,Delaware,North Carolina,Away,,0,4.0,,,,,,,,1.0,2.0,4.0,3.0,27.0,23.0,,,1.0,1.0,
191,2024-08-30,Drexel,Sacred Heart,Home,,2,1.0,2.0,1.0,19.0,13.0,29.0,,,,,1.0,1.0,5.0,5.0,24.0,,,,1.0
191,2024-09-01,Drexel,Maryland,Away,,0,2.0,,,3.0,2.0,,,,,,2.0,,13.0,5.0,,,,2.0,
191,2024-09-06,Drexel,Villanova,Away,,3,2.0,3.0,2.0,19.0,10.0,37.0,,,3.0,,2.0,4.0,9.0,6.0,34.0,,1.0,1.0,
191,2024-09-08,Drexel,Yale,Home,,1,,1.0,,10.0,8.0,39.0,,,1.0,,2.0,2.0,6.0,5.0,28.0,,,2.0,
191,2024-09-15,Drexel,UAlbany,Away,,1,3.0,1.0,,2.0,2.0,,,,1.0,,3.0,1.0,7.0,6.0,,,,3.0,
191,2024-09-20,Drexel,Northeastern,Home,,1,0.0,1.0,,18.0,6.0,32.0,,,1.0,,,,9.0,5.0,41.0,,,1.0,
191,2024-09-22,Drexel,Penn,Home,,2,1.0,2.0,2.0,5.0,3.0,21.0,,,1.0,,1.0,,13.0,4.0,22.0,,,1.0,
191,2024-09-27,Drexel,Monmouth,Home,,2,1.0,2.0,,17.0,9.0,20.0,,,,,1.0,1.0,5.0,2.0,34.0,,,,
191,2024-09-29,Drexel,Rider,Home,,4,0.0,4.0,4.0,20.0,9.0,11.0,,,,,,,10.0,5.0,17.0,,,1.0,
191,2024-10-04,Drexel,Towson,Away,,1,0.0,1.0,1.0,11.0,7.0,,,,2.0,,,,5.0,5.0,,,,,
191,2024-10-06,Drexel,Saint Francis,Home,,2,1.0,2.0,2.0,26.0,12.0,26.0,,,2.0,,1.0,1.0,6.0,2.0,21.0,,1.0,3.0,
191,2024-10-11,Drexel,Hofstra,Home,,1,,1.0,1.0,19.0,14.0,23.0,,,1.0,,,,1.0,1.0,32.0,,1.0,1.0,
191,2024-10-13,Drexel,La Salle,Home,,3,1.0,3.0,3.0,12.0,6.0,12.0,,,,,1.0,,9.0,3.0,21.0,,,1.0,
191,2024-10-18,Drexel,Lafayette,Home,,3,2.0,3.0,2.0,12.0,8.0,21.0,,,,,2.0,1.0,11.0,6.0,30.0,,,,
191,2024-10-20,Drexel,Saint Joseph's,Away,,0,4.0,,,1.0,,,,,,,4.0,3.0,14.0,10.0,,,,1.0,
191,2024-10-25,Drexel,William & Mary,Away,,5,0.0,5.0,5.0,17.0,13.0,,,,3.0,,,,5.0,4.0,,,1.0,1.0,1.0
191,2024-10-27,Drexel,Wagner,Home,,2,,2.0,3.0,10.0,6.0,20.0,,,1.0,,1.0,1.0,11.0,6.0,29.0,,,1.0,
191,2024-11-01,Drexel,Delaware,Away,,2,,2.0,2.0,16.0,5.0,46.0,,1.0,1.0,,1.0,,4.0,1.0,46.0,,,,
191,2024-11-08,Drexel,Monmouth,Home,,1,2.0,1.0,,12.0,7.0,24.0,,,,,2.0,1.0,12.0,3.0,24.0,,1.0,1.0,
193,2024-08-30,Duke,William & Mary,Home,,5,0.0,5.0,3.0,28.0,15.0,,,,2.0,,,,,,,,,,
193,2024-09-01,Duke,UMass Lowell,Home,,3,1.0,3.0,3.0,17.0,11.0,,,,2.0,,1.0,2.0,5.0,3.0,,,,1.0,
193,2024-09-06,Duke,Northwestern,Away,,0,2.0,,,12.0,8.0,,,2.0,1.0,1.0,2.0,3.0,8.0,3.0,,,,2.0,
193,2024-09-08,Duke,Maryland,Home,,1,0.0,1.0,,3.0,1.0,,,2.0,2.0,,,,10.0,4.0,,,,1.0,
193,2024-09-13,Duke,Old Dominion,Away,,2,0.0,2.0,1.0,8.0,6.0,,,,1.0,,,,6.0,2.0,,,,1.0,1.0
193,2024-09-15,Duke,Liberty,Away,,0,1.0,,,14.0,5.0,,,,,,1.0,,6.0,3.0,,,,3.0,
193,2024-09-22,Duke,Saint Joseph's,Home,,0,,,,10.0,3.0,,,,2.0,,,,14.0,2.0,,,,2.0,
193,2024-09-27,Duke,Virginia,Home,,0,1.0,,,4.0,1.0,,,,2.0,,1.0,2.0,8.0,2.0,,,,1.0,
193,2024-09-29,Duke,Syracuse,Home,,1,,,,19.0,7.0,,,,1.0,,,,9.0,3.0,,,,,
193,2024-10-04,Duke,California,Away,,4,0.0,4.0,4.0,10.0,6.0,,,,,,,,7.0,2.0,,,,,
193,2024-10-06,Duke,Stanford,Away,,3,0.0,3.0,4.0,14.0,7.0,,,,1.0,,,,6.0,3.0,,,,,
193,2024-10-11,Duke,Wake Forest,Away,,2,0.0,2.0,1.0,15.0,5.0,,,,1.0,,,,4.0,2.0,,,,,
193,2024-10-18,Duke,Louisville,Away,,3,0.0,3.0,3.0,16.0,10.0,,,,,,,,6.0,2.0,,,,,1.0
193,2024-10-20,Duke,VCU,Home,,4,0.0,4.0,3.0,10.0,7.0,,,,,,,,4.0,3.0,,,,1.0,
193,2024-10-25,Duke,Boston College,Home,,1,0.0,1.0,1.0,10.0,5.0,,,,1.0,,,,6.0,2.0,,,,1.0,
193,2024-11-01,Duke,North Carolina,Home,,2,5.0,2.0,2.0,9.0,5.0,,,,1.0,,5.0,4.0,10.0,9.0,,,1.0,2.0,
193,2024-11-05,Duke,Wake Forest,Away,,4,1.0,4.0,3.0,17.0,9.0,,,,1.0,,1.0,1.0,4.0,2.0,,,,2.0,
193,2024-11-06,Duke,Boston College,Home,,1,,1.0,1.0,9.0,6.0,,,1.0,2.0,,1.0,2.0,3.0,1.0,,,2.0,1.0,
193,2024-11-15,Duke,Maryland,Home,,1,0.0,1.0,1.0,7.0,3.0,,,,1.0,,,,5.0,3.0,,,,,
193,2024-11-17,Duke,North Carolina,Away,,0,3.0,,,6.0,1.0,,,,1.0,1.0,3.0,2.0,15.0,12.0,,,1.0,1.0,
220,2024-08-30,Fairfield,Bryant,Away,,1,2.0,1.0,1.0,15.0,7.0,18.0,,,1.0,,2.0,1.0,5.0,3.0,19.0,,,1.0,
220,2024-09-06,Fairfield,Holy Cross,Home,,5,0.0,5.0,5.0,16.0,12.0,22.0,,,,,,,4.0,3.0,8.0,,,,
220,2024-09-08,Fairfield,La Salle,Home,,1,2.0,1.0,1.0,15.0,6.0,21.0,,,1.0,,2.0,2.0,8.0,5.0,15.0,,,,
220,2024-09-13,Fairfield,Yale,Home,,0,1.0,,,10.0,1.0,37.0,,,1.0,,1.0,,7.0,5.0,27.0,,,1.0,
220,2024-09-15,Fairfield,Lehigh,Away,,0,2.0,,,16.0,7.0,,,,1.0,1.0,2.0,,12.0,4.0,,,,,1.0
220,2024-09-20,Fairfield,New Hampshire,Home,,2,1.0,2.0,2.0,10.0,5.0,20.0,,,,,1.0,1.0,13.0,9.0,36.0,,,1.0,
220,2024-09-27,Fairfield,Rider,Away,,0,1.0,,,14.0,8.0,66.0,,1.0,3.0,,1.0,1.0,6.0,5.0,54.0,,,2.0,
220,2024-09-29,Fairfield,Maine,Home,,2,1.0,2.0,3.0,9.0,7.0,35.0,,,1.0,,1.0,1.0,12.0,9.0,27.0,,,,
220,2024-10-04,Fairfield,Wagner,Home,,3,1.0,3.0,3.0,12.0,9.0,28.0,,,,1.0,1.0,,12.0,4.0,19.0,,,,
220,2024-10-06,Fairfield,Mercyhurst,Home,,9,1.0,9.0,10.0,34.0,23.0,20.0,,,,,1.0,,2.0,1.0,11.0,,,,
220,2024-10-11,Fairfield,LIU,Away,,2,0.0,2.0,2.0,8.0,5.0,,,1.0,3.0,1.0,,,10.0,5.0,,,1.0,3.0,
220,2024-10-13,Fairfield,Merrimack,Home,,8,0.0,8.0,7.0,31.0,22.0,24.0,,,,,,,1.0,1.0,8.0,,,,2.0
220,2024-10-18,Fairfield,Sacred Heart,Away,,1,0.0,1.0,,16.0,8.0,35.0,,1.0,1.0,,,,12.0,3.0,27.0,,,,
220,2024-10-20,Fairfield,Hofstra,Home,,1,0.0,1.0,1.0,15.0,10.0,31.0,,,2.0,1.0,,,7.0,5.0,19.0,,,1.0,1.0
220,2024-10-25,Fairfield,Saint Francis,Away,,1,2.0,1.0,1.0,8.0,7.0,37.0,,,1.0,,2.0,,6.0,5.0,45.0,,,,
220,2024-10-27,Fairfield,Villanova,Away,,3,4.0,3.0,4.0,6.0,3.0,28.0,,,,,4.0,2.0,14.0,5.0,33.0,,,1.0,
220,2024-11-01,Fairfield,Stonehill,Home,,4,1.0,4.0,6.0,14.0,11.0,20.0,,,1.0,,1.0,1.0,8.0,3.0,21.0,,,,
220,2024-11-03,Fairfield,Delaware,Away,,0,2.0,,,6.0,2.0,47.0,,1.0,3.0,1.0,2.0,2.0,7.0,4.0,42.0,,,,
220,2024-11-07,Fairfield,Rider,Home,,2,1.0,2.0,2.0,8.0,7.0,,,,1.0,,1.0,,6.0,3.0,,,,2.0,
220,2024-11-09,Fairfield,Wagner,Away,,2,1.0,2.0,1.0,6.0,5.0,,,,,,1.0,,12.0,8.0,,,,1.0,
220,2024-11-13,Fairfield,Delaware,Home,,1,,1.0,1.0,9.0,3.0,,,,1.0,,2.0,3.0,10.0,7.0,,,,2.0,
251,2024-09-01,Georgetown,App State,Away,,0,3.0,,,5.0,4.0,,,,,,3.0,1.0,42.0,24.0,,,,1.0,
251,2024-09-06,Georgetown,Lock Haven,Away,,2,1.0,2.0,2.0,9.0,5.0,9.0,,,1.0,,1.0,1.0,8.0,4.0,8.0,,,3.0,
251,2024-09-08,Georgetown,Saint Francis,Away,,0,1.0,,,6.0,3.0,42.0,,,1.0,,1.0,,15.0,7.0,38.0,,,,
251,2024-09-13,Georgetown,Towson,Away,,4,5.0,4.0,3.0,6.0,5.0,,,,,,5.0,5.0,16.0,10.0,,,,3.0,
251,2024-09-15,Georgetown,Rider,Home,,2,3.0,2.0,2.0,9.0,6.0,30.0,,,2.0,1.0,3.0,3.0,21.0,14.0,33.0,,,1.0,
251,2024-09-20,Georgetown,Villanova,Away,,1,6.0,1.0,,12.0,5.0,44.0,,1.0,2.0,,6.0,5.0,23.0,14.0,32.0,,,,
