ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,goals,ast,shatt,sog,fouls,rc,yc,gc,defensive_goals,defensive_ast,defensive_shatt,defensive_sog,defensive_fouls,defensive_rc,defensive_yc,defensive_gc
306,2021-03-19,Indiana,Maryland,Away,,0,5.0,,,5.0,3.0,,,,,5.0,3.0,17.0,9.0,,,,1.0
306,2021-03-21,Indiana,Maryland,Away,,1,3.0,1.0,2.0,4.0,3.0,14.0,,,,3.0,5.0,14.0,8.0,15.0,,,3.0
306,2021-04-02,Indiana,Ohio St.,Away,,0,5.0,,,,,,,,,5.0,4.0,23.0,13.0,,,,1.0
306,2021-04-04,Indiana,Ohio St.,Away,,0,6.0,,,2.0,1.0,,,,1.0,6.0,3.0,15.0,10.0,,,,
306,2021-04-09,Indiana,Penn St.,Away,,0,1.0,,,7.0,4.0,,,,,1.0,2.0,16.0,9.0,,,,1.0
306,2021-04-11,Indiana,Penn St.,Away,,0,3.0,,,4.0,1.0,,,1.0,,3.0,2.0,21.0,9.0,,,,
306,2021-04-15,Indiana,Michigan St.,Away,,3,,3.0,2.0,15.0,7.0,,,,,2.0,3.0,11.0,7.0,,,1.0,
306,2021-04-17,Indiana,Michigan,Away,,0,3.0,,,,,,,,1.0,3.0,2.0,29.0,15.0,,,,1.0
306,2021-04-20,Indiana,Michigan St.,Home,,2,4.0,2.0,1.0,13.0,7.0,,,,1.0,4.0,,20.0,13.0,,,,1.0
312,2021-02-27,Iowa,Indiana,Home,,1,0.0,1.0,1.0,17.0,8.0,,,,,,,,,,,,
312,2021-02-28,Iowa,Penn St.,Home,,1,0.0,1.0,,6.0,2.0,,,,,,,5.0,1.0,,,,2.0
312,2021-03-05,Iowa,Rutgers,Home,,1,0.0,1.0,2.0,6.0,4.0,,,,,,,,,,,,1.0
312,2021-03-07,Iowa,Penn St.,Home,,1,0.0,1.0,1.0,13.0,8.0,,,,1.0,,,4.0,1.0,,,,1.0
312,2021-03-12,Iowa,Michigan,Home,,0,1.0,,,13.0,7.0,,,2.0,,1.0,1.0,2.0,2.0,,,,
312,2021-03-14,Iowa,Michigan,Home,,2,,1.0,,17.0,10.0,,,1.0,,1.0,1.0,7.0,4.0,,,1.0,
312,2021-03-19,Iowa,Ohio St.,Away,,2,1.0,2.0,3.0,9.0,9.0,,,,,1.0,1.0,3.0,3.0,,,,1.0
312,2021-03-21,Iowa,Ohio St.,Away,,2,1.0,2.0,1.0,10.0,3.0,,,,1.0,1.0,1.0,8.0,5.0,,,,
312,2021-03-26,Iowa,Michigan St.,Home,,5,0.0,5.0,3.0,21.0,9.0,,,,,,,,,,,,
312,2021-03-28,Iowa,Michigan St.,Home,,2,0.0,2.0,2.0,16.0,8.0,,,,,,,2.0,,,,,
312,2021-04-02,Iowa,Maryland,Home,,0,1.0,,,10.0,5.0,,,,1.0,1.0,1.0,5.0,2.0,,,,2.0
312,2021-04-04,Iowa,Maryland,Home,,3,0.0,3.0,2.0,12.0,7.0,,,,,,,4.0,1.0,,,,1.0
312,2021-04-15,Iowa,Northwestern,Away,,1,2.0,1.0,,8.0,5.0,,,,,2.0,1.0,4.0,3.0,,,1.0,1.0
312,2021-04-17,Iowa,Northwestern,Away,,0,1.0,,,10.0,6.0,,,,1.0,1.0,,10.0,5.0,,,,3.0
312,2021-04-21,Iowa,Maryland,Home,,3,0.0,3.0,4.0,8.0,6.0,,,,1.0,,,5.0,,,,,1.0
312,2021-04-22,Iowa,Michigan,Home,,0,2.0,,,6.0,3.0,,,,1.0,2.0,1.0,8.0,5.0,,,,1.0
312,2021-05-02,Iowa,Northwestern,Home,,3,1.0,3.0,3.0,18.0,10.0,,,,1.0,1.0,2.0,13.0,9.0,,,1.0,2.0
312,2021-05-07,Iowa,North Carolina,Away,,0,3.0,,,9.0,7.0,,,,1.0,3.0,3.0,9.0,9.0,,,,1.0
317,2021-03-19,James Madison,William & Mary,Home,,4,0.0,4.0,3.0,7.0,5.0,47.0,,,2.0,,,5.0,1.0,37.0,,,
317,2021-03-21,James Madison,Virginia,Away,,2,5.0,2.0,1.0,9.0,4.0,,,,,5.0,3.0,15.0,10.0,,,2.0,
317,2021-04-02,James Madison,Drexel,Away,,2,1.0,2.0,2.0,11.0,7.0,,,,,1.0,,3.0,2.0,,,,
317,2021-04-11,James Madison,Towson,Home,,3,0.0,3.0,,23.0,17.0,39.0,,,,,,3.0,2.0,22.0,,,1.0
317,2021-04-13,James Madison,Delaware,Home,,2,1.0,2.0,2.0,5.0,4.0,43.0,,,,1.0,2.0,5.0,3.0,42.0,,,
317,2021-04-18,James Madison,Northeastern,Away,,3,0.0,3.0,1.0,21.0,14.0,1.0,,1.0,2.0,,,9.0,3.0,,,1.0,1.0
317,2021-04-22,James Madison,Drexel,Home,,4,,4.0,5.0,27.0,18.0,,,,,3.0,3.0,4.0,3.0,,,,
317,2021-04-24,James Madison,Delaware,Home,,2,,2.0,2.0,5.0,4.0,,,,2.0,3.0,4.0,13.0,9.0,,,,1.0
331,2021-03-12,Kent St.,Longwood,Away,,0,1.0,,,5.0,3.0,14.0,,,,1.0,1.0,7.0,5.0,17.0,,,1.0
331,2021-03-13,Kent St.,Longwood,Away,,2,,2.0,1.0,8.0,6.0,12.0,,,1.0,1.0,1.0,7.0,4.0,17.0,,1.0,1.0
331,2021-03-19,Kent St.,Bellarmine,Away,,8,0.0,8.0,4.0,19.0,13.0,,,,,,,7.0,2.0,,,,
331,2021-03-20,Kent St.,Bellarmine,Away,,7,0.0,7.0,7.0,38.0,26.0,,,1.0,,,,3.0,2.0,,,,2.0
331,2021-03-26,Kent St.,App State,Home,,3,2.0,3.0,2.0,13.0,6.0,,,,,2.0,,5.0,4.0,,,,
331,2021-03-27,Kent St.,App State,Home,,1,0.0,1.0,,9.0,4.0,,,,,,,9.0,3.0,,,,
331,2021-04-02,Kent St.,Miami (OH),Away,,0,3.0,,,2.0,2.0,,,,1.0,3.0,3.0,21.0,13.0,,,,2.0
331,2021-04-03,Kent St.,Miami (OH),Away,,2,4.0,2.0,2.0,6.0,6.0,,,1.0,2.0,4.0,3.0,20.0,15.0,,,,1.0
331,2021-04-09,Kent St.,Ball St.,Home,,1,0.0,1.0,2.0,9.0,4.0,,,,,,,5.0,2.0,,,,
331,2021-04-10,Kent St.,Ball St.,Home,,2,0.0,2.0,2.0,16.0,6.0,,,,2.0,,,7.0,3.0,,,,1.0
331,2021-04-16,Kent St.,Ohio,Away,,3,2.0,3.0,3.0,10.0,8.0,,,,,2.0,2.0,9.0,4.0,,,,
331,2021-04-17,Kent St.,Ohio,Away,,3,1.0,3.0,2.0,13.0,11.0,,,,1.0,1.0,1.0,8.0,8.0,,,,1.0
331,2021-04-23,Kent St.,Central Mich.,Home,,8,2.0,8.0,8.0,32.0,22.0,,,,,2.0,3.0,5.0,3.0,,,,
331,2021-04-24,Kent St.,Central Mich.,Home,,6,0.0,6.0,5.0,22.0,15.0,,,,,,,5.0,2.0,,,,
361,2021-03-18,LIU,Rider,Home,,0,1.0,,,3.0,1.0,,,,1.0,1.0,1.0,10.0,5.0,1.0,,,1.0
361,2021-03-25,LIU,Fairfield,Home,,2,,1.0,,8.0,6.0,,,,3.0,1.0,1.0,9.0,6.0,,,1.0,
361,2021-04-01,LIU,Wagner,Away,,2,1.0,2.0,2.0,12.0,6.0,,,1.0,3.0,1.0,2.0,8.0,3.0,,,,
361,2021-04-05,LIU,Sacred Heart,Away,,2,0.0,2.0,1.0,17.0,11.0,40.0,,,2.0,,,7.0,4.0,51.0,,,1.0
361,2021-04-15,LIU,Bryant,Home,,2,0.0,2.0,2.0,6.0,3.0,37.0,,,1.0,,,4.0,1.0,32.0,,1.0,2.0
361,2021-04-22,LIU,Rider,Away,,0,5.0,,,2.0,2.0,64.0,,,1.0,5.0,5.0,18.0,13.0,50.0,,,
340,2021-03-05,La Salle,Drexel,Away,,0,2.0,,,5.0,2.0,,,,1.0,2.0,1.0,6.0,4.0,,,,3.0
340,2021-03-07,La Salle,Monmouth,Away,,0,4.0,,,3.0,,,,1.0,1.0,4.0,2.0,27.0,17.0,,,,1.0
340,2021-03-11,La Salle,Saint Joseph's,Home,,0,6.0,,,4.0,4.0,45.0,,,1.0,6.0,4.0,25.0,20.0,52.0,,1.0,1.0
340,2021-03-19,La Salle,Lock Haven,Home,,1,2.0,1.0,1.0,6.0,3.0,37.0,,,1.0,2.0,1.0,7.0,5.0,56.0,,1.0,1.0
340,2021-03-21,La Salle,Towson,Away,,1,2.0,1.0,,14.0,6.0,,,,,2.0,1.0,12.0,6.0,,,,1.0
340,2021-03-27,La Salle,Massachusetts,Home,,2,,2.0,1.0,4.0,2.0,45.0,,1.0,2.0,3.0,1.0,17.0,13.0,67.0,,2.0,1.0
340,2021-03-29,La Salle,Villanova,Away,,1,4.0,1.0,1.0,6.0,4.0,15.0,,,1.0,4.0,2.0,13.0,10.0,16.0,,,
340,2021-04-07,La Salle,Saint Joseph's,Away,,1,6.0,1.0,1.0,5.0,3.0,,,,1.0,6.0,5.0,26.0,17.0,,,,1.0
340,2021-04-10,La Salle,Massachusetts,Away,,1,4.0,1.0,1.0,3.0,2.0,,,,,4.0,3.0,29.0,16.0,,,1.0,
340,2021-04-15,La Salle,Temple,Away,,0,4.0,,,6.0,4.0,,,,,4.0,5.0,15.0,9.0,,,,
340,2021-04-17,La Salle,Lock Haven,Away,,1,2.0,1.0,1.0,3.0,1.0,1.0,,,1.0,2.0,1.0,18.0,8.0,2.0,,1.0,1.0
342,2021-03-14,Lafayette,Lehigh,Home,,0,1.0,,,7.0,2.0,36.0,,1.0,2.0,1.0,,3.0,2.0,34.0,,,
342,2021-03-21,Lafayette,Boston U.,Home,,1,,1.0,,3.0,3.0,24.0,,,1.0,2.0,1.0,6.0,2.0,24.0,,,2.0
342,2021-03-28,Lafayette,Holy Cross,Away,,2,,2.0,1.0,10.0,4.0,19.0,,,,1.0,1.0,7.0,3.0,17.0,,,1.0
342,2021-04-04,Lafayette,American,Home,,1,,1.0,,9.0,9.0,26.0,,,1.0,2.0,2.0,6.0,4.0,28.0,,,1.0
342,2021-04-11,Lafayette,Bucknell,Away,,2,3.0,2.0,1.0,10.0,9.0,,,,,3.0,3.0,10.0,9.0,,,,1.0
342,2021-04-18,Lafayette,American,Away,,2,,2.0,3.0,15.0,9.0,,,,1.0,3.0,,16.0,8.0,,,,2.0
352,2021-03-14,Lehigh,Lafayette,Away,,1,0.0,1.0,,3.0,2.0,34.0,,,,,,7.0,2.0,36.0,,1.0,2.0
352,2021-03-21,Lehigh,Bucknell,Home,,4,0.0,4.0,2.0,18.0,9.0,,,,2.0,,,18.0,9.0,,,,
352,2021-04-04,Lehigh,Holy Cross,Home,,1,2.0,1.0,1.0,23.0,10.0,,,,,2.0,2.0,12.0,10.0,,,,2.0
352,2021-04-11,Lehigh,American,Away,,0,2.0,,,7.0,5.0,,,,,2.0,,19.0,13.0,,,,1.0
352,2021-04-18,Lehigh,Boston U.,Away,,2,5.0,2.0,2.0,13.0,7.0,,,,,5.0,5.0,14.0,11.0,,,,1.0
355,2021-02-14,Liberty,Davidson,Away,,3,1.0,3.0,1.0,18.0,7.0,,,,,1.0,,4.0,2.0,,,,
355,2021-02-20,Liberty,Villanova,Home,,7,1.0,7.0,6.0,29.0,19.0,,,,,1.0,1.0,6.0,2.0,,,,
355,2021-02-21,Liberty,Villanova,Home,,7,1.0,7.0,6.0,22.0,20.0,,,,1.0,1.0,1.0,7.0,4.0,,,1.0,2.0
355,2021-02-27,Liberty,Temple,Away,,2,0.0,2.0,2.0,11.0,7.0,,,1.0,2.0,,,15.0,6.0,,,,2.0
355,2021-02-28,Liberty,Temple,Away,,2,0.0,2.0,3.0,14.0,8.0,,,,,,,6.0,2.0,,,1.0,2.0
355,2021-03-06,Liberty,Old Dominion,Home,,4,1.0,4.0,4.0,9.0,6.0,,,,,1.0,1.0,9.0,5.0,,,,1.0
355,2021-03-07,Liberty,Old Dominion,Home,,2,0.0,2.0,1.0,15.0,11.0,,,,,,,8.0,3.0,,,,1.0
355,2021-03-13,Liberty,UConn,Home,,2,3.0,2.0,3.0,11.0,10.0,,,2.0,1.0,3.0,2.0,19.0,12.0,,,,
355,2021-03-14,Liberty,UConn,Home,,4,0.0,4.0,4.0,7.0,6.0,,,2.0,1.0,,,19.0,14.0,,,1.0,1.0
355,2021-03-21,Liberty,Duke,Away,,3,,3.0,3.0,11.0,6.0,,,1.0,1.0,2.0,2.0,17.0,14.0,,,2.0,1.0
355,2021-03-26,Liberty,Old Dominion,Away,,1,2.0,1.0,1.0,11.0,5.0,,,,1.0,2.0,1.0,9.0,6.0,,,2.0,2.0
355,2021-03-27,Liberty,Old Dominion,Away,,4,2.0,4.0,2.0,15.0,11.0,,,,,2.0,3.0,10.0,4.0,,,,2.0
355,2021-04-03,Liberty,Temple,Home,,4,2.0,4.0,5.0,27.0,10.0,,,,2.0,2.0,2.0,6.0,6.0,,,,2.0
355,2021-04-04,Liberty,Temple,Home,,2,0.0,2.0,4.0,20.0,9.0,,,,1.0,,,1.0,,,,,1.0
355,2021-04-11,Liberty,Davidson,Home,,9,0.0,9.0,7.0,30.0,18.0,,,,,,,13.0,5.0,,,,
355,2021-04-22,Liberty,Old Dominion,Home,,1,2.0,1.0,1.0,11.0,6.0,42.0,,,1.0,2.0,3.0,5.0,3.0,37.0,,1.0,2.0
360,2021-03-19,Lock Haven,La Salle,Away,,2,1.0,2.0,1.0,7.0,5.0,56.0,,1.0,1.0,1.0,1.0,6.0,3.0,37.0,,,1.0
360,2021-03-25,Lock Haven,Massachusetts,Home,,2,,2.0,1.0,5.0,2.0,,,,1.0,1.0,1.0,19.0,10.0,,,,
360,2021-04-03,Lock Haven,Massachusetts,Home,,1,,1.0,,6.0,2.0,,,,,2.0,1.0,8.0,3.0,,,,
360,2021-04-10,Lock Haven,Saint Joseph's,Away,,1,,,,6.0,3.0,,,,,,,25.0,6.0,,,,2.0
360,2021-04-17,Lock Haven,La Salle,Home,,2,1.0,2.0,1.0,18.0,8.0,2.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,1.0
360,2021-04-23,Lock Haven,Saint Joseph's,Home,,2,4.0,2.0,,16.0,11.0,40.0,,,1.0,4.0,4.0,19.0,11.0,50.0,,,2.0
363,2021-03-06,Longwood,Davidson,Away,,2,1.0,2.0,2.0,7.0,7.0,,,,1.0,1.0,,4.0,2.0,,,1.0,2.0
363,2021-03-12,Longwood,Kent St.,Home,,1,0.0,1.0,1.0,7.0,5.0,17.0,,,1.0,,,5.0,3.0,14.0,,,
363,2021-03-13,Longwood,Kent St.,Home,,1,,1.0,1.0,7.0,4.0,17.0,,1.0,1.0,2.0,1.0,8.0,6.0,12.0,,,1.0
363,2021-03-19,Longwood,Miami (OH),Home,,1,2.0,1.0,1.0,5.0,3.0,17.0,,,,2.0,,11.0,5.0,20.0,,,
363,2021-03-20,Longwood,Miami (OH),Home,,1,3.0,1.0,1.0,4.0,3.0,16.0,,,,3.0,3.0,14.0,10.0,21.0,,,1.0
363,2021-03-26,Longwood,Ball St.,Away,,3,0.0,3.0,4.0,17.0,14.0,,,,4.0,,,1.0,1.0,,,1.0,
363,2021-03-27,Longwood,Ball St.,Away,,0,1.0,,,8.0,5.0,,,,1.0,1.0,1.0,5.0,3.0,,,,1.0
363,2021-04-11,Longwood,Ohio,Home,,1,0.0,1.0,1.0,16.0,12.0,9.0,,,,,,,,12.0,,,
363,2021-04-12,Longwood,Ohio,Home,,1,3.0,1.0,1.0,19.0,12.0,13.0,,,,3.0,2.0,10.0,10.0,18.0,,,1.0
363,2021-04-17,Longwood,Bellarmine,Home,,8,1.0,8.0,9.0,20.0,10.0,10.0,,,,1.0,,3.0,2.0,19.0,,,
363,2021-04-20,Longwood,Central Mich.,Away,,2,1.0,2.0,3.0,19.0,13.0,,,,1.0,1.0,1.0,6.0,3.0,,,,
367,2020-09-26,Louisville,Duke,Home,,3,0.0,3.0,3.0,10.0,7.0,,,,2.0,,,5.0,3.0,,,,2.0
367,2020-09-27,Louisville,Duke,Home,,3,1.0,3.0,3.0,16.0,9.0,,,,1.0,1.0,1.0,10.0,4.0,,,,1.0
367,2020-10-02,Louisville,North Carolina,Home,,3,1.0,3.0,4.0,12.0,10.0,,,,2.0,1.0,,7.0,4.0,,,1.0,1.0
367,2020-10-04,Louisville,Boston College,Home,,2,1.0,2.0,1.0,19.0,12.0,,,2.0,1.0,1.0,,4.0,2.0,,,2.0,1.0
367,2020-10-10,Louisville,Wake Forest,Away,,2,1.0,2.0,3.0,12.0,5.0,,,,1.0,1.0,1.0,10.0,5.0,,,,2.0
367,2020-10-23,Louisville,Virginia,Away,,5,2.0,5.0,3.0,13.0,7.0,,,1.0,1.0,2.0,2.0,13.0,9.0,,,2.0,1.0
367,2020-10-24,Louisville,Virginia,Away,,2,1.0,2.0,2.0,10.0,8.0,,,3.0,1.0,1.0,1.0,8.0,2.0,,,,1.0
367,2020-10-30,Louisville,Syracuse,Away,,1,2.0,1.0,,10.0,6.0,,,1.0,1.0,2.0,,9.0,5.0,,,1.0,1.0
367,2020-11-06,Louisville,Virginia,Home,,5,2.0,5.0,2.0,13.0,9.0,,,,,2.0,,6.0,5.0,,,,1.0
367,2020-11-08,Louisville,North Carolina,Home,,2,4.0,2.0,2.0,16.0,6.0,,,,2.0,4.0,4.0,10.0,8.0,,,,2.0
367,2021-03-05,Louisville,North Carolina,Away,,0,2.0,,,16.0,9.0,,,1.0,,2.0,3.0,14.0,5.0,,,,
367,2021-03-07,Louisville,Ball St.,Away,,5,0.0,5.0,6.0,18.0,13.0,,,,,,,5.0,5.0,,,,
367,2021-03-13,Louisville,Virginia,Home,,2,1.0,2.0,1.0,10.0,8.0,,,,1.0,1.0,,10.0,7.0,,,,
367,2021-03-22,Louisville,Miami (OH),Away,,2,,1.0,2.0,16.0,11.0,,,,,1.0,1.0,5.0,4.0,,,,1.0
367,2021-03-27,Louisville,Boston College,Away,,0,1.0,,,14.0,5.0,,,,2.0,1.0,,13.0,7.0,,,,
367,2021-04-04,Louisville,Syracuse,Home,,1,,1.0,,9.0,5.0,,,,2.0,,,2.0,,,,,1.0
367,2021-04-10,Louisville,Duke,Away,,3,,3.0,1.0,20.0,11.0,,,,1.0,3.0,2.0,6.0,4.0,,,,1.0
367,2021-04-17,Louisville,Wake Forest,Home,,4,1.0,4.0,4.0,12.0,7.0,2.0,,,2.0,1.0,,3.0,3.0,3.0,,,
367,2021-05-02,Louisville,UConn,Home,,1,0.0,1.0,1.0,9.0,4.0,,,,3.0,,,9.0,5.0,,,,
367,2021-05-07,Louisville,Michigan,Home,,1,,1.0,1.0,8.0,3.0,,,,1.0,2.0,2.0,7.0,6.0,,,2.0,2.0
380,2021-02-28,Maine,Boston College,Away,,3,5.0,3.0,,12.0,9.0,2.0,,,,5.0,3.0,19.0,16.0,2.0,,,
380,2021-03-12,Maine,Massachusetts,Away,,1,2.0,1.0,,11.0,6.0,,,,1.0,2.0,1.0,15.0,7.0,,,,1.0
380,2021-03-19,Maine,UMass Lowell,Away,,3,2.0,3.0,3.0,13.0,8.0,,,,,2.0,2.0,9.0,4.0,,,1.0,2.0
380,2021-03-20,Maine,California,Home,,1,0.0,1.0,2.0,9.0,6.0,,,1.0,1.0,,,6.0,1.0,,,,
380,2021-03-26,Maine,Vermont,Home,,2,0.0,2.0,1.0,9.0,6.0,17.0,,,1.0,,,8.0,5.0,18.0,,,1.0
380,2021-03-28,Maine,New Hampshire,Home,,4,2.0,4.0,2.0,21.0,16.0,14.0,,1.0,1.0,2.0,1.0,9.0,5.0,20.0,,,
380,2021-04-02,Maine,Monmouth,Away,,2,3.0,2.0,2.0,8.0,5.0,,,,,3.0,3.0,13.0,8.0,,,,
380,2021-04-11,Maine,UAlbany,Home,,2,1.0,2.0,2.0,6.0,5.0,25.0,,2.0,1.0,1.0,,14.0,6.0,30.0,,,1.0
380,2021-04-15,Maine,Stanford,Home,,3,2.0,3.0,1.0,11.0,7.0,,,,,2.0,3.0,11.0,4.0,,,,
380,2021-04-18,Maine,UC Davis,Home,,3,,2.0,1.0,22.0,13.0,17.0,,,,2.0,2.0,21.0,9.0,29.0,,,
380,2021-04-22,Maine,Stanford,Home,,1,2.0,1.0,1.0,5.0,3.0,,,,,2.0,1.0,15.0,8.0,,,,1.0
392,2021-02-26,Maryland,Michigan St.,Home,,2,0.0,2.0,2.0,18.0,10.0,,,,,,,2.0,1.0,,,,
392,2021-02-28,Maryland,Northwestern,Home,,1,2.0,1.0,2.0,11.0,6.0,,,,4.0,2.0,2.0,11.0,6.0,,,,2.0
392,2021-03-05,Maryland,Ohio St.,Home,,2,0.0,2.0,1.0,6.0,3.0,,,,,,,10.0,6.0,,,,
392,2021-03-07,Maryland,Northwestern,Home,,1,2.0,1.0,1.0,8.0,5.0,,,,,2.0,1.0,17.0,9.0,,,,
392,2021-03-12,Maryland,Penn St.,Away,,0,3.0,,,9.0,7.0,,,,1.0,3.0,4.0,13.0,10.0,,,,
392,2021-03-14,Maryland,Penn St.,Away,,3,2.0,3.0,3.0,10.0,9.0,,,,,2.0,2.0,19.0,11.0,,,,1.0
392,2021-03-19,Maryland,Indiana,Home,,5,0.0,5.0,3.0,17.0,9.0,,,,1.0,,,5.0,3.0,,,,
392,2021-03-21,Maryland,Indiana,Home,,3,1.0,3.0,5.0,14.0,8.0,15.0,,,3.0,1.0,2.0,4.0,3.0,14.0,,,
392,2021-04-02,Maryland,Iowa,Away,,1,0.0,1.0,1.0,5.0,2.0,,,,2.0,,,10.0,5.0,,,,1.0
392,2021-04-04,Maryland,Iowa,Away,,0,3.0,,,4.0,1.0,,,,1.0,3.0,2.0,12.0,7.0,,,,
392,2021-04-10,Maryland,Michigan,Home,,1,2.0,1.0,1.0,11.0,6.0,,,,1.0,2.0,2.0,8.0,6.0,,,,
392,2021-04-11,Maryland,Michigan,Home,,0,2.0,,,13.0,5.0,,,,,2.0,2.0,6.0,3.0,,,,2.0
392,2021-04-15,Maryland,Rutgers,Home,,4,2.0,4.0,3.0,12.0,7.0,,,,2.0,2.0,2.0,15.0,9.0,,,,1.0
392,2021-04-17,Maryland,Rutgers,Home,,2,1.0,2.0,2.0,7.0,7.0,,,,,1.0,,12.0,9.0,,,,
392,2021-04-21,Maryland,Iowa,Home,,0,3.0,,,5.0,,,,,1.0,3.0,4.0,8.0,6.0,,,,1.0
400,2021-02-26,Massachusetts,New Hampshire,Away,,1,3.0,1.0,2.0,7.0,6.0,,,,,3.0,,13.0,8.0,,,,
400,2021-03-05,Massachusetts,Northeastern,Away,,2,1.0,2.0,,20.0,8.0,10.0,,,,1.0,,8.0,6.0,7.0,,,
400,2021-03-07,Massachusetts,Vermont,Home,,3,1.0,3.0,1.0,12.0,8.0,,,,,1.0,,4.0,2.0,,,,1.0
400,2021-03-12,Massachusetts,Maine,Home,,2,1.0,2.0,1.0,15.0,7.0,,,,1.0,1.0,,11.0,6.0,,,,1.0
400,2021-03-14,Massachusetts,UMass Lowell,Home,,2,1.0,2.0,2.0,6.0,4.0,,,,1.0,1.0,1.0,5.0,4.0,,,,2.0
400,2021-03-25,Massachusetts,Lock Haven,Away,,1,,1.0,1.0,19.0,10.0,,,,,2.0,1.0,5.0,2.0,,,,1.0
400,2021-03-27,Massachusetts,La Salle,Away,,3,,3.0,1.0,17.0,13.0,67.0,,2.0,1.0,2.0,1.0,4.0,2.0,45.0,,1.0,2.0
400,2021-04-03,Massachusetts,Lock Haven,Away,,2,,2.0,1.0,8.0,3.0,,,,,1.0,,6.0,2.0,,,,
400,2021-04-07,Massachusetts,Boston College,Home,,0,5.0,,,5.0,,,,1.0,2.0,5.0,1.0,15.0,11.0,,,,
400,2021-04-10,Massachusetts,La Salle,Home,,4,1.0,4.0,3.0,29.0,16.0,,,1.0,,1.0,1.0,3.0,2.0,,,,
400,2021-04-17,Massachusetts,Saint Joseph's,Away,,4,5.0,4.0,1.0,15.0,8.0,,,,,5.0,5.0,14.0,5.0,,,,1.0
410,2021-03-03,Merrimack,New Hampshire,Away,,0,6.0,,,3.0,,,,,,6.0,3.0,14.0,11.0,,,,
410,2021-03-22,Merrimack,Rider,Away,,0,7.0,,,3.0,2.0,41.0,,,2.0,7.0,5.0,27.0,16.0,57.0,,,2.0
410,2021-03-25,Merrimack,Wagner,Home,,1,,1.0,,13.0,9.0,40.0,,,1.0,2.0,1.0,12.0,6.0,51.0,,,1.0
410,2021-03-29,Merrimack,Bryant,Away,,3,4.0,3.0,2.0,7.0,5.0,2.0,,,1.0,4.0,1.0,16.0,13.0,3.0,,,
410,2021-04-01,Merrimack,Sacred Heart,Home,,0,1.0,,,9.0,5.0,34.0,,,,1.0,1.0,11.0,6.0,56.0,,,1.0
414,2021-03-02,Miami (OH),Ball St.,Home,,2,1.0,2.0,1.0,25.0,16.0,,,,,1.0,2.0,3.0,2.0,,,1.0,
414,2021-03-04,Miami (OH),Saint Louis,Away,,2,,2.0,,25.0,12.0,,,,,1.0,,4.0,2.0,,,,
414,2021-03-05,Miami (OH),Saint Louis,Away,,2,0.0,2.0,2.0,19.0,6.0,,,,,,,,,,,,2.0
414,2021-03-12,Miami (OH),Ohio,Home,,3,0.0,3.0,4.0,17.0,9.0,,,1.0,,,,9.0,5.0,,,,1.0
414,2021-03-13,Miami (OH),Ohio,Home,,1,0.0,1.0,1.0,22.0,15.0,,,,1.0,,,6.0,3.0,,,,1.0
414,2021-03-19,Miami (OH),Longwood,Away,,2,1.0,2.0,,11.0,5.0,20.0,,,,1.0,1.0,5.0,3.0,17.0,,,
414,2021-03-20,Miami (OH),Longwood,Away,,3,1.0,3.0,3.0,14.0,10.0,21.0,,,1.0,1.0,1.0,4.0,3.0,16.0,,,
414,2021-03-22,Miami (OH),Louisville,Home,,1,,1.0,1.0,5.0,4.0,,,,1.0,1.0,2.0,16.0,11.0,,,,
414,2021-04-02,Miami (OH),Kent St.,Home,,3,0.0,3.0,3.0,21.0,13.0,,,,2.0,,,2.0,2.0,,,,1.0
414,2021-04-03,Miami (OH),Kent St.,Home,,4,2.0,4.0,3.0,20.0,15.0,,,,1.0,2.0,2.0,6.0,6.0,,,1.0,2.0
414,2021-04-16,Miami (OH),App State,Home,,5,1.0,5.0,2.0,28.0,17.0,,,,1.0,1.0,1.0,7.0,5.0,,,,2.0
414,2021-04-17,Miami (OH),App State,Home,,7,0.0,7.0,7.0,16.0,14.0,,,,1.0,,,,,,,,
414,2021-04-23,Miami (OH),Ball St.,Away,,5,0.0,5.0,2.0,27.0,15.0,,,,3.0,,,2.0,,,,3.0,3.0
414,2021-04-24,Miami (OH),Ball St.,Away,,3,0.0,3.0,2.0,20.0,13.0,,,,4.0,,,2.0,1.0,,,1.0,1.0
414,2021-04-30,Miami (OH),Stanford,Home,,4,,4.0,2.0,18.0,10.0,,,,1.0,5.0,5.0,15.0,12.0,,,,2.0
418,2021-03-05,Michigan,Indiana,Home,,2,1.0,2.0,2.0,17.0,9.0,,,,,1.0,1.0,4.0,3.0,,,,1.0
418,2021-03-12,Michigan,Iowa,Away,,1,0.0,1.0,1.0,2.0,2.0,,,,,,,13.0,7.0,,,2.0,
418,2021-03-14,Michigan,Iowa,Away,,1,,1.0,1.0,7.0,4.0,,,1.0,,1.0,,17.0,10.0,,,1.0,
418,2021-03-20,Michigan,Northwestern,Home,,3,2.0,3.0,,8.0,4.0,,,,2.0,2.0,2.0,16.0,8.0,,,,2.0
418,2021-03-22,Michigan,Northwestern,Home,,0,,,,12.0,5.0,,,,1.0,1.0,,19.0,7.0,,,,2.0
418,2021-03-26,Michigan,Rutgers,Home,,1,,,,7.0,2.0,,,,2.0,,,6.0,2.0,,,,1.0
