ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,goals,ast,shatt,sog,fouls,rc,yc,gc,dsv,defensive_goals,defensive_ast,defensive_shatt,defensive_sog,defensive_fouls,defensive_rc,defensive_yc,defensive_gc,defensive_dsv
129,2025-09-26,Central Mich.,Ball St.,Away,,2,1.0,2.0,3.0,14.0,9.0,,,,2.0,,1.0,,18.0,9.0,,,,,
129,2025-09-28,Central Mich.,Ohio,Home,,5,,5.0,1.0,11.0,6.0,13.0,,,1.0,3.0,4.0,3.0,20.0,16.0,18.0,,,,
129,2025-10-03,Central Mich.,Massachusetts,Away,,0,2.0,,,4.0,2.0,,,,,,2.0,2.0,21.0,13.0,,,1.0,2.0,1.0
129,2025-10-05,Central Mich.,Merrimack,Home,,5,0.0,5.0,3.0,25.0,15.0,,,1.0,2.0,,,,11.0,6.0,,,,1.0,1.0
129,2025-10-10,Central Mich.,App State,Home,,0,4.0,,,3.0,2.0,10.0,,,1.0,,4.0,3.0,24.0,17.0,16.0,,,,
129,2025-10-17,Central Mich.,Miami (OH),Away,,0,8.0,,,4.0,1.0,,,,1.0,,8.0,7.0,36.0,29.0,,,,1.0,
129,2025-10-19,Central Mich.,Kent St.,Home,,0,,,,10.0,6.0,10.0,,,1.0,2.0,1.0,1.0,32.0,17.0,11.0,,,1.0,1.0
129,2025-10-24,Central Mich.,Longwood,Away,,5,3.0,5.0,2.0,22.0,16.0,39.0,,3.0,1.0,,3.0,2.0,25.0,14.0,15.0,,2.0,1.0,
129,2025-10-26,Central Mich.,VCU,Away,,1,6.0,1.0,2.0,7.0,5.0,41.0,,,,1.0,6.0,4.0,30.0,22.0,47.0,,,,
129,2025-10-31,Central Mich.,Bellarmine,Away,,3,2.0,3.0,1.0,13.0,8.0,,,,3.0,,2.0,1.0,7.0,5.0,,,1.0,,
129,2025-11-02,Central Mich.,Michigan St.,Away,,2,1.0,2.0,2.0,11.0,9.0,,,,1.0,2.0,1.0,1.0,15.0,7.0,,,,,
129,2025-11-05,Central Mich.,James Madison,Away,,1,4.0,1.0,1.0,7.0,1.0,29.0,,,,1.0,4.0,3.0,24.0,20.0,52.0,,1.0,2.0,
153,2025-08-29,Colgate,Rider,Home,,0,3.0,,,6.0,1.0,22.0,,,1.0,,3.0,3.0,16.0,11.0,27.0,,,1.0,
153,2025-08-31,Colgate,Lock Haven,Home,,5,3.0,5.0,3.0,18.0,13.0,31.0,,1.0,,,3.0,1.0,13.0,8.0,23.0,,1.0,,
153,2025-09-06,Colgate,Cornell,Away,,1,2.0,1.0,1.0,6.0,3.0,36.0,,,1.0,,2.0,3.0,24.0,12.0,46.0,,,1.0,
153,2025-09-12,Colgate,Central Mich.,Home,,1,2.0,1.0,1.0,11.0,6.0,35.0,,,1.0,,2.0,2.0,13.0,9.0,31.0,,,3.0,1.0
153,2025-09-14,Colgate,LIU,Home,,4,1.0,4.0,3.0,12.0,6.0,40.0,,,1.0,,1.0,1.0,10.0,5.0,31.0,,,1.0,
153,2025-09-19,Colgate,Bucknell,Away,,0,5.0,,,6.0,4.0,,,,1.0,1.0,5.0,5.0,21.0,12.0,,,,,
153,2025-09-21,Colgate,Mercyhurst,Home,,3,0.0,3.0,2.0,23.0,12.0,45.0,,,,,,,4.0,2.0,27.0,,,1.0,
153,2025-09-27,Colgate,American,Home,,0,2.0,,,8.0,2.0,22.0,,,,,2.0,,23.0,13.0,43.0,,,1.0,
153,2025-09-28,Colgate,Yale,Home,,0,7.0,,,4.0,4.0,23.0,,,,1.0,7.0,4.0,30.0,19.0,36.0,,,1.0,1.0
153,2025-10-03,Colgate,Syracuse,Away,,1,5.0,1.0,1.0,4.0,3.0,,,,,2.0,5.0,6.0,32.0,20.0,,,,,
153,2025-10-05,Colgate,UAlbany,Away,,0,4.0,,,14.0,7.0,,,,1.0,,4.0,3.0,15.0,11.0,,,,,
153,2025-10-11,Colgate,Lehigh,Home,,0,3.0,,,9.0,2.0,28.0,,,,,3.0,1.0,12.0,8.0,32.0,,,,
153,2025-10-12,Colgate,Stonehill,Home,,2,1.0,2.0,3.0,6.0,4.0,30.0,,,,,1.0,,13.0,7.0,43.0,,,1.0,
153,2025-10-18,Colgate,Lafayette,Away,,2,3.0,2.0,2.0,4.0,2.0,16.0,,,,,3.0,3.0,17.0,11.0,16.0,,,1.0,
153,2025-10-24,Colgate,Holy Cross,Away,,3,,3.0,4.0,15.0,11.0,,,,1.0,,4.0,4.0,22.0,16.0,,,,,
153,2025-10-26,Colgate,Dartmouth,Home,,1,,1.0,1.0,14.0,8.0,42.0,,,1.0,,2.0,1.0,13.0,9.0,49.0,,,1.0,1.0
153,2025-11-01,Colgate,Boston U.,Home,,2,,2.0,,11.0,8.0,26.0,,,,1.0,3.0,5.0,14.0,7.0,56.0,,,1.0,2.0
158,2025-09-05,Columbia,UAlbany,Away,,3,0.0,3.0,2.0,18.0,6.0,,,,1.0,,,,15.0,7.0,,,,,
158,2025-09-07,Columbia,LIU,Home,,3,2.0,3.0,1.0,26.0,14.0,22.0,,,1.0,,2.0,2.0,7.0,3.0,23.0,,,,
158,2025-09-12,Columbia,Fairfield,Home,,3,1.0,3.0,1.0,4.0,4.0,4.0,,,,,1.0,,15.0,9.0,8.0,,,,
158,2025-09-14,Columbia,Quinnipiac,Away,,2,3.0,2.0,2.0,9.0,4.0,41.0,,,,,3.0,3.0,14.0,9.0,41.0,,,1.0,
158,2025-09-19,Columbia,Cornell,Home,,2,5.0,2.0,2.0,9.0,5.0,5.0,,,2.0,1.0,5.0,6.0,16.0,13.0,6.0,,1.0,1.0,
158,2025-09-26,Columbia,Brown,Home,,1,4.0,1.0,2.0,7.0,2.0,12.0,,1.0,2.0,3.0,4.0,5.0,25.0,20.0,15.0,,1.0,,
158,2025-09-28,Columbia,Rutgers,Away,,0,8.0,,,5.0,1.0,,,,,,8.0,8.0,22.0,17.0,,,,,
158,2025-10-03,Columbia,Dartmouth,Away,,2,1.0,2.0,1.0,10.0,5.0,,,,,,1.0,1.0,14.0,10.0,,,,,
158,2025-10-05,Columbia,Hofstra,Home,,3,2.0,3.0,1.0,9.0,5.0,20.0,,,1.0,,2.0,2.0,11.0,6.0,8.0,,,,
158,2025-10-10,Columbia,Yale,Home,,1,4.0,1.0,1.0,2.0,2.0,12.0,,,1.0,1.0,4.0,2.0,19.0,13.0,14.0,,,1.0,
158,2025-10-17,Columbia,Penn,Home,,1,2.0,1.0,1.0,5.0,4.0,8.0,,,,,2.0,2.0,14.0,12.0,9.0,,,2.0,
158,2025-10-19,Columbia,Wagner,Home,,4,0.0,4.0,4.0,8.0,8.0,6.0,,2.0,1.0,,,,5.0,3.0,10.0,,1.0,1.0,
158,2025-10-24,Columbia,Harvard,Away,,0,2.0,,,1.0,1.0,20.0,,,1.0,2.0,2.0,2.0,17.0,11.0,24.0,,,2.0,
158,2025-10-26,Columbia,Sacred Heart,Home,,4,2.0,4.0,2.0,15.0,13.0,13.0,,,2.0,,2.0,1.0,8.0,5.0,10.0,,,1.0,
158,2025-11-01,Columbia,Princeton,Away,,0,3.0,,,2.0,,,,,1.0,,3.0,1.0,20.0,10.0,,,,2.0,
167,2025-09-06,Cornell,Colgate,Home,,2,1.0,2.0,3.0,24.0,12.0,46.0,,,1.0,,1.0,1.0,6.0,3.0,36.0,,,1.0,
167,2025-09-12,Cornell,Mercyhurst,Home,,5,0.0,5.0,8.0,47.0,26.0,56.0,,1.0,1.0,,,,2.0,,47.0,,,2.0,
167,2025-09-14,Cornell,La Salle,Home,,2,0.0,2.0,,33.0,20.0,,,,,,,,4.0,2.0,,,,,
167,2025-09-19,Cornell,Columbia,Away,,5,2.0,5.0,6.0,16.0,13.0,6.0,,1.0,1.0,,2.0,2.0,9.0,5.0,5.0,,,2.0,1.0
167,2025-09-26,Cornell,Yale,Home,,2,0.0,2.0,2.0,14.0,6.0,,,,2.0,,,,11.0,4.0,,,3.0,2.0,
167,2025-09-28,Cornell,Vermont,Home,,3,2.0,3.0,2.0,10.0,6.0,,,,1.0,,2.0,1.0,6.0,3.0,,,1.0,1.0,
167,2025-10-03,Cornell,Brown,Away,,1,3.0,1.0,,12.0,5.0,,,4.0,1.0,,3.0,4.0,15.0,10.0,,,1.0,1.0,
167,2025-10-05,Cornell,Bryant,Away,,4,1.0,4.0,4.0,19.0,14.0,,,,1.0,,1.0,1.0,2.0,1.0,,,,1.0,2.0
167,2025-10-06,Cornell,LIU,Home,,6,0.0,6.0,8.0,34.0,22.0,,,,,,,,6.0,3.0,,,1.0,1.0,
167,2025-10-11,Cornell,Harvard,Home,,1,2.0,1.0,2.0,10.0,3.0,,,,,,2.0,3.0,14.0,9.0,,,,,
167,2025-10-12,Cornell,Lehigh,Home,,2,0.0,2.0,2.0,23.0,14.0,,,,1.0,,,,1.0,,,,,1.0,3.0
167,2025-10-17,Cornell,Princeton,Away,,0,4.0,,,8.0,1.0,,,,2.0,,4.0,3.0,17.0,10.0,,,1.0,1.0,
167,2025-10-19,Cornell,North Carolina,Home,,1,8.0,1.0,,7.0,4.0,,,1.0,2.0,,8.0,6.0,27.0,16.0,,,,,
167,2025-10-24,Cornell,Dartmouth,Home,,5,1.0,5.0,6.0,19.0,14.0,,,,3.0,,1.0,,7.0,5.0,,,,3.0,2.0
167,2025-11-01,Cornell,Penn,Home,,3,,2.0,2.0,20.0,9.0,,,1.0,2.0,,2.0,2.0,19.0,10.0,,,2.0,1.0,
172,2025-09-05,Dartmouth,Bryant,Away,,2,1.0,2.0,2.0,14.0,11.0,,,2.0,1.0,,1.0,,4.0,3.0,,,,1.0,1.0
172,2025-09-12,Dartmouth,Maine,Home,,2,,2.0,2.0,5.0,5.0,,,,1.0,,1.0,,10.0,9.0,,,,1.0,
172,2025-09-14,Dartmouth,Massachusetts,Home,,2,3.0,2.0,3.0,3.0,2.0,,,1.0,,1.0,3.0,2.0,7.0,5.0,,,1.0,,
172,2025-09-19,Dartmouth,Harvard,Away,,0,7.0,,,1.0,,22.0,,,,,7.0,6.0,30.0,22.0,26.0,,,1.0,
172,2025-09-21,Dartmouth,New Hampshire,Away,,2,,2.0,2.0,7.0,5.0,,,,1.0,1.0,3.0,1.0,21.0,14.0,,,,2.0,
172,2025-09-26,Dartmouth,Penn,Away,,2,4.0,2.0,1.0,11.0,7.0,,,,,,4.0,4.0,17.0,9.0,,,,,
172,2025-09-28,Dartmouth,Lafayette,Away,,0,5.0,,,5.0,,25.0,,,,1.0,5.0,4.0,27.0,19.0,35.0,,,1.0,
172,2025-10-03,Dartmouth,Columbia,Home,,1,2.0,1.0,1.0,14.0,10.0,,,,,,2.0,1.0,10.0,5.0,,,,,
172,2025-10-05,Dartmouth,UMass Lowell,Home,,3,4.0,3.0,2.0,24.0,12.0,,,1.0,1.0,1.0,4.0,4.0,10.0,7.0,,,,1.0,
172,2025-10-11,Dartmouth,Princeton,Home,,0,4.0,,,4.0,1.0,,,,1.0,3.0,4.0,3.0,22.0,13.0,,,,1.0,
172,2025-10-14,Dartmouth,Holy Cross,Home,,4,0.0,4.0,,13.0,10.0,,,,,,,,4.0,3.0,,,,,
172,2025-10-17,Dartmouth,Yale,Away,,1,3.0,1.0,1.0,8.0,4.0,,,,1.0,,3.0,1.0,16.0,12.0,,,1.0,1.0,
172,2025-10-19,Dartmouth,Vermont,Away,,0,4.0,,,10.0,6.0,,,,2.0,1.0,4.0,4.0,15.0,10.0,,,,,
172,2025-10-24,Dartmouth,Cornell,Away,,1,5.0,1.0,,7.0,5.0,,,,3.0,2.0,5.0,6.0,19.0,14.0,,,,3.0,
172,2025-10-26,Dartmouth,Colgate,Away,,2,,2.0,1.0,13.0,9.0,49.0,,,1.0,1.0,1.0,1.0,14.0,8.0,42.0,,,1.0,
172,2025-11-01,Dartmouth,Brown,Home,,2,,2.0,2.0,5.0,3.0,,,,1.0,2.0,3.0,4.0,20.0,11.0,,,1.0,2.0,
173,2025-08-29,Davidson,Georgetown,Home,,1,2.0,1.0,1.0,10.0,7.0,23.0,,,,,2.0,2.0,10.0,6.0,39.0,,,1.0,
173,2025-08-31,Davidson,Towson,Away,,6,1.0,6.0,4.0,22.0,14.0,,,,1.0,1.0,1.0,1.0,14.0,8.0,,,,,
173,2025-09-05,Davidson,Wake Forest,Home,,1,,1.0,,6.0,2.0,,,,2.0,3.0,2.0,2.0,25.0,15.0,,,,2.0,
173,2025-09-07,Davidson,App State,Away,,3,7.0,3.0,2.0,13.0,7.0,,,1.0,1.0,,7.0,3.0,14.0,9.0,,,,,
173,2025-09-12,Davidson,Longwood,Home,,2,0.0,2.0,,17.0,15.0,,,1.0,2.0,,,,2.0,,,,,2.0,
173,2025-09-14,Davidson,Bellarmine,Away,,5,1.0,5.0,3.0,20.0,13.0,,,,1.0,,1.0,1.0,3.0,2.0,,,,1.0,
173,2025-09-19,Davidson,La Salle,Home,,3,2.0,3.0,4.0,22.0,18.0,,,,1.0,,2.0,3.0,7.0,4.0,,,,,1.0
173,2025-09-21,Davidson,Ohio,Home,,4,2.0,4.0,2.0,17.0,15.0,,,,1.0,,2.0,1.0,5.0,3.0,,,,2.0,
173,2025-09-26,Davidson,Lock Haven,Away,,5,1.0,5.0,4.0,23.0,18.0,24.0,,,2.0,,1.0,,13.0,6.0,21.0,,,1.0,1.0
173,2025-10-03,Davidson,VCU,Away,,1,2.0,1.0,,14.0,9.0,46.0,,,1.0,,2.0,1.0,11.0,8.0,42.0,,,2.0,
173,2025-10-05,Davidson,William & Mary,Away,,5,4.0,5.0,4.0,22.0,14.0,,,,,,4.0,3.0,8.0,7.0,,,,2.0,
173,2025-10-10,Davidson,Richmond,Home,,1,,1.0,2.0,14.0,7.0,,,1.0,3.0,,2.0,3.0,11.0,5.0,,,,2.0,
173,2025-10-17,Davidson,UC Davis,Home,,1,0.0,1.0,,10.0,3.0,,,1.0,2.0,,,,5.0,4.0,,,1.0,2.0,
173,2025-10-19,Davidson,Stanford,Home,,1,4.0,1.0,,9.0,3.0,,,,1.0,,4.0,3.0,17.0,7.0,,,,3.0,
173,2025-10-24,Davidson,Saint Joseph's,Away,,0,3.0,,,7.0,3.0,,,,,,3.0,3.0,19.0,9.0,,,,1.0,
173,2025-10-26,Davidson,Bucknell,Away,,0,1.0,,,15.0,8.0,,,,1.0,1.0,1.0,,17.0,7.0,,,1.0,2.0,3.0
173,2025-10-31,Davidson,Saint Louis,Home,,5,0.0,5.0,2.0,14.0,10.0,,,,1.0,,,,5.0,3.0,,,,2.0,
173,2025-11-02,Davidson,Queens (NC),Home,,3,1.0,3.0,2.0,30.0,15.0,,,,1.0,,1.0,,6.0,4.0,,,,1.0,
173,2025-11-06,Davidson,Richmond,Away,,2,4.0,2.0,,12.0,5.0,,,,1.0,,4.0,2.0,16.0,12.0,,,1.0,,2.0
180,2025-08-29,Delaware,Temple,Home,,4,5.0,4.0,3.0,16.0,10.0,46.0,,,,1.0,5.0,3.0,8.0,6.0,40.0,,1.0,1.0,
180,2025-08-31,Delaware,California,Home,,4,5.0,4.0,4.0,13.0,7.0,41.0,,1.0,,1.0,5.0,5.0,17.0,9.0,39.0,,3.0,1.0,
180,2025-09-05,Delaware,Penn St.,Away,,2,,2.0,2.0,10.0,8.0,,,1.0,,,3.0,1.0,16.0,7.0,,,,1.0,
180,2025-09-12,Delaware,Kent St.,Home,,2,0.0,2.0,4.0,13.0,7.0,34.0,,2.0,1.0,1.0,,,7.0,1.0,35.0,,1.0,1.0,
180,2025-09-14,Delaware,Bucknell,Home,,3,1.0,3.0,2.0,20.0,13.0,38.0,,,,,1.0,,4.0,1.0,46.0,,,1.0,
180,2025-09-19,Delaware,Northwestern,Home,,0,4.0,,,5.0,3.0,31.0,,2.0,,1.0,4.0,5.0,30.0,15.0,44.0,,,,
180,2025-09-21,Delaware,Lock Haven,Away,,4,0.0,4.0,4.0,13.0,9.0,29.0,,,,,,,6.0,3.0,26.0,,,2.0,
180,2025-09-24,Delaware,Saint Joseph's,Away,,1,2.0,1.0,1.0,9.0,6.0,,,,,,2.0,1.0,13.0,9.0,,,,,
180,2025-09-26,Delaware,William & Mary,Home,,6,1.0,6.0,5.0,20.0,16.0,43.0,,,,,1.0,,6.0,3.0,36.0,,,1.0,
180,2025-09-28,Delaware,Ohio St.,Home,,0,4.0,,,8.0,3.0,32.0,,,,,4.0,2.0,27.0,14.0,31.0,,,,
180,2025-10-03,Delaware,Towson,Away,,1,0.0,1.0,,22.0,9.0,,,,,,,,4.0,2.0,,,,,1.0
180,2025-10-05,Delaware,Drexel,Away,,2,1.0,2.0,2.0,5.0,3.0,3.0,,,,,1.0,,19.0,7.0,4.0,,2.0,2.0,
180,2025-10-12,Delaware,Wake Forest,Away,,1,4.0,1.0,,7.0,5.0,,,,1.0,,4.0,4.0,17.0,8.0,,,,3.0,1.0
180,2025-10-19,Delaware,Old Dominion,Home,,1,,1.0,,10.0,4.0,33.0,,,1.0,,2.0,2.0,10.0,9.0,44.0,,1.0,1.0,
180,2025-10-26,Delaware,American,Home,,1,5.0,1.0,2.0,5.0,2.0,38.0,,,1.0,1.0,5.0,6.0,14.0,11.0,37.0,,,,
180,2025-10-31,Delaware,Lafayette,Home,,4,6.0,4.0,3.0,18.0,12.0,35.0,,,,2.0,6.0,9.0,15.0,9.0,46.0,,,,
180,2025-11-02,Delaware,Penn,Away,,2,,2.0,1.0,20.0,7.0,,,,,,3.0,,12.0,6.0,,,,1.0,
180,2025-11-08,Delaware,UC Davis,Home,,2,1.0,2.0,1.0,15.0,6.0,,,,,,1.0,1.0,16.0,4.0,,,,,
191,2025-08-29,Drexel,Central Mich.,Home,,2,1.0,2.0,1.0,21.0,13.0,2.0,,1.0,2.0,,1.0,2.0,3.0,1.0,5.0,,,,
191,2025-08-31,Drexel,Lafayette,Away,,0,2.0,,,15.0,9.0,28.0,,,2.0,,2.0,1.0,6.0,2.0,27.0,,,,1.0
191,2025-09-04,Drexel,Indiana,Away,,0,3.0,,,12.0,7.0,,,,,,3.0,1.0,13.0,5.0,,,,1.0,
191,2025-09-06,Drexel,Louisville,Home,,1,0.0,1.0,,10.0,4.0,,,,,,,,5.0,1.0,,,,,
191,2025-09-12,Drexel,Rider,Home,,5,0.0,5.0,3.0,26.0,15.0,7.0,,,,,,,4.0,3.0,3.0,,,,
191,2025-09-16,Drexel,Temple,Home,,0,2.0,,,5.0,2.0,2.0,,1.0,1.0,,2.0,1.0,7.0,3.0,2.0,,,2.0,
191,2025-09-21,Drexel,Penn,Away,,2,4.0,2.0,2.0,8.0,7.0,,,,,,4.0,3.0,5.0,5.0,,,,1.0,1.0
191,2025-09-26,Drexel,Hofstra,Away,,2,1.0,2.0,1.0,11.0,8.0,26.0,,,1.0,,1.0,2.0,8.0,3.0,22.0,,,2.0,1.0
191,2025-09-28,Drexel,Maine,Home,,2,1.0,2.0,1.0,17.0,7.0,22.0,,1.0,1.0,,1.0,2.0,7.0,5.0,17.0,,,1.0,
191,2025-10-03,Drexel,La Salle,Home,,6,0.0,6.0,4.0,21.0,16.0,,,,,,,,1.0,1.0,,,,,
191,2025-10-05,Drexel,Delaware,Home,,1,2.0,1.0,,19.0,7.0,4.0,,2.0,2.0,,2.0,2.0,5.0,3.0,3.0,,,,
191,2025-10-10,Drexel,Monmouth,Away,,2,,2.0,3.0,12.0,7.0,,,,1.0,,3.0,5.0,9.0,5.0,,,,,
191,2025-10-12,Drexel,Saint Joseph's,Away,,3,,2.0,3.0,9.0,5.0,,,,1.0,,2.0,2.0,6.0,4.0,,,,2.0,
191,2025-10-17,Drexel,Towson,Home,,4,0.0,4.0,4.0,20.0,11.0,,,,1.0,,,,2.0,,1.0,,,,
191,2025-10-19,Drexel,Villanova,Home,,2,,2.0,1.0,19.0,7.0,,,,,,1.0,2.0,8.0,4.0,,,,2.0,
191,2025-10-24,Drexel,Northeastern,Away,,0,1.0,,,15.0,6.0,32.0,,,,,1.0,1.0,7.0,5.0,45.0,,,,1.0
191,2025-10-26,Drexel,Wagner,Away,,2,0.0,2.0,2.0,16.0,10.0,,,,2.0,,,,6.0,4.0,,,,1.0,1.0
191,2025-10-31,Drexel,William & Mary,Home,,5,1.0,5.0,5.0,14.0,10.0,21.0,,,1.0,,1.0,,4.0,4.0,13.0,,,,
191,2025-11-07,Drexel,Northeastern,Away,,3,2.0,3.0,3.0,11.0,8.0,,,,1.0,,2.0,2.0,10.0,5.0,,,,3.0,1.0
191,2025-11-09,Drexel,Monmouth,Away,,3,2.0,3.0,5.0,12.0,8.0,,,,1.0,,2.0,2.0,11.0,7.0,,,,,
191,2025-11-12,Drexel,Saint Joseph's,Home,,0,2.0,,,7.0,2.0,,,2.0,,,2.0,,6.0,5.0,,,,2.0,
193,2025-08-29,Duke,Liberty,Home,,3,4.0,3.0,2.0,9.0,7.0,,,,1.0,,4.0,4.0,9.0,5.0,,,,1.0,
193,2025-08-31,Duke,American,Away,,2,1.0,2.0,2.0,7.0,4.0,,,,1.0,1.0,1.0,,7.0,2.0,,,,,
193,2025-09-05,Duke,Northwestern,Home,,0,1.0,,,7.0,4.0,,,,,,1.0,2.0,6.0,2.0,,,,,
193,2025-09-07,Duke,Maryland,Home,,2,1.0,2.0,3.0,3.0,2.0,,,,,,1.0,1.0,7.0,4.0,,,,,
193,2025-09-12,Duke,William & Mary,Away,,9,0.0,9.0,7.0,29.0,21.0,,,,1.0,,,,1.0,1.0,,,,2.0,
193,2025-09-19,Duke,Stanford,Home,,2,0.0,2.0,2.0,5.0,4.0,,,,3.0,,,,10.0,3.0,,,1.0,2.0,
193,2025-09-21,Duke,California,Home,,2,0.0,2.0,,11.0,6.0,,,,1.0,,,,3.0,,,,,2.0,
193,2025-09-26,Duke,Syracuse,Away,,0,1.0,,,6.0,3.0,,,,1.0,,1.0,2.0,12.0,6.0,,,,1.0,1.0
193,2025-09-28,Duke,VCU,Away,,3,0.0,3.0,2.0,9.0,5.0,39.0,,,2.0,,,,2.0,2.0,33.0,,2.0,2.0,
193,2025-10-03,Duke,Virginia,Away,,0,,,,10.0,2.0,,,2.0,1.0,,1.0,,8.0,5.0,,,,2.0,
193,2025-10-05,Duke,James Madison,Away,,5,0.0,5.0,4.0,15.0,10.0,40.0,,,1.0,,,,5.0,2.0,54.0,,2.0,,
193,2025-10-10,Duke,Louisville,Home,,2,1.0,2.0,2.0,7.0,4.0,,,,,,1.0,1.0,2.0,2.0,,,,4.0,
193,2025-10-17,Duke,Boston College,Away,,3,1.0,3.0,4.0,17.0,8.0,,,1.0,,,1.0,,12.0,7.0,,,3.0,,
193,2025-10-19,Duke,UConn,Away,,1,0.0,1.0,2.0,8.0,7.0,,,,2.0,,,,8.0,3.0,1.0,,,,
193,2025-10-24,Duke,Wake Forest,Home,,1,3.0,1.0,1.0,9.0,5.0,,,,2.0,,3.0,4.0,5.0,5.0,,,1.0,2.0,
193,2025-10-26,Duke,Old Dominion,Home,,2,0.0,2.0,1.0,24.0,12.0,,,,1.0,,,,2.0,,,,,,
193,2025-10-31,Duke,North Carolina,Away,,1,,1.0,2.0,7.0,3.0,,,,1.0,,2.0,3.0,17.0,7.0,,,,1.0,
193,2025-11-04,Duke,California,Home,,7,1.0,7.0,5.0,28.0,15.0,,,,1.0,,1.0,,1.0,1.0,,,,,
193,2025-11-06,Duke,North Carolina,Home,,2,5.0,2.0,2.0,16.0,9.0,,,,2.0,,5.0,2.0,16.0,10.0,,,,,
193,2025-11-14,Duke,Iowa,Home,,2,1.0,2.0,1.0,13.0,7.0,,,,,,1.0,,12.0,5.0,,,2.0,1.0,
193,2025-11-16,Duke,North Carolina,Away,,1,,1.0,,7.0,6.0,,,,2.0,1.0,2.0,2.0,24.0,10.0,,,,,
220,2025-08-29,Fairfield,Lafayette,Away,,0,2.0,,,17.0,6.0,22.0,,,1.0,,2.0,1.0,10.0,7.0,27.0,,1.0,,1.0
220,2025-08-31,Fairfield,Syracuse,Away,,2,5.0,2.0,1.0,4.0,2.0,,,,,,5.0,5.0,19.0,11.0,,,,,
220,2025-09-05,Fairfield,Villanova,Home,,5,2.0,5.0,4.0,14.0,8.0,22.0,,,2.0,,2.0,1.0,4.0,2.0,25.0,,,2.0,
220,2025-09-07,Fairfield,Lehigh,Home,,5,0.0,5.0,3.0,23.0,20.0,29.0,,,2.0,,,,9.0,6.0,14.0,,,,
220,2025-09-12,Fairfield,Columbia,Away,,1,3.0,1.0,,15.0,9.0,8.0,,,,,3.0,1.0,4.0,4.0,4.0,,,,
220,2025-09-14,Fairfield,Brown,Away,,0,1.0,,,10.0,4.0,,,,5.0,,1.0,,12.0,4.0,,,,2.0,
220,2025-09-19,Fairfield,Wagner,Away,,3,,3.0,2.0,23.0,15.0,,,,,,2.0,2.0,8.0,5.0,,,,2.0,1.0
220,2025-09-26,Fairfield,Merrimack,Away,,6,0.0,6.0,1.0,24.0,15.0,,,,1.0,,,,2.0,1.0,,,1.0,,
220,2025-09-28,Fairfield,Stonehill,Away,,5,0.0,5.0,3.0,24.0,14.0,46.0,,1.0,1.0,,,,6.0,3.0,26.0,,,1.0,
220,2025-10-03,Fairfield,Sacred Heart,Home,,3,1.0,3.0,2.0,19.0,10.0,25.0,,,,,1.0,1.0,6.0,4.0,31.0,,,,
220,2025-10-05,Fairfield,New Haven,Home,,11,0.0,11.0,9.0,37.0,25.0,15.0,,,,,,,,,2.0,,,1.0,
220,2025-10-10,Fairfield,Hofstra,Away,,5,1.0,5.0,6.0,27.0,18.0,42.0,,,,,1.0,2.0,4.0,2.0,27.0,,,,
220,2025-10-12,Fairfield,Vermont,Away,,2,1.0,2.0,2.0,9.0,6.0,,,,,,1.0,1.0,18.0,10.0,,,,1.0,
220,2025-10-17,Fairfield,Mercyhurst,Away,,2,1.0,2.0,2.0,46.0,28.0,58.0,,,1.0,,1.0,1.0,2.0,2.0,56.0,,,1.0,1.0
220,2025-10-19,Fairfield,Rider,Home,,7,1.0,7.0,6.0,28.0,22.0,12.0,,,1.0,,1.0,1.0,6.0,2.0,10.0,,1.0,1.0,
220,2025-10-24,Fairfield,LIU,Home,,5,2.0,5.0,4.0,29.0,17.0,20.0,,,1.0,,2.0,1.0,3.0,3.0,19.0,,,,
220,2025-10-26,Fairfield,UConn,Home,,2,3.0,2.0,2.0,14.0,9.0,16.0,,,1.0,2.0,3.0,3.0,18.0,10.0,19.0,,,1.0,
220,2025-10-31,Fairfield,Saint Francis,Home,,5,1.0,5.0,4.0,22.0,13.0,32.0,,,2.0,,1.0,,5.0,2.0,18.0,,,4.0,
220,2025-11-06,Fairfield,Rider,Home,,2,0.0,2.0,2.0,17.0,7.0,26.0,,1.0,2.0,,,,,,29.0,,1.0,2.0,
220,2025-11-08,Fairfield,Wagner,Home,,3,0.0,3.0,2.0,21.0,11.0,21.0,,,,,,,7.0,2.0,29.0,,,,
220,2025-11-12,Fairfield,Boston U.,Home,,1,0.0,1.0,1.0,14.0,6.0,,,2.0,,,,,8.0,4.0,,,,1.0,2.0
220,2025-11-14,Fairfield,Princeton,Away,,1,3.0,1.0,1.0,4.0,1.0,,,,2.0,1.0,3.0,4.0,16.0,6.0,,,,,
251,2025-08-29,Georgetown,Davidson,Home,,2,1.0,2.0,2.0,10.0,6.0,39.0,,,1.0,,1.0,1.0,10.0,7.0,23.0,,,,
251,2025-08-31,Georgetown,App State,Home,,1,3.0,1.0,1.0,5.0,3.0,48.0,,,3.0,,3.0,2.0,16.0,10.0,47.0,,,,
251,2025-09-05,Georgetown,Sacred Heart,Home,,2,,2.0,1.0,21.0,7.0,33.0,,3.0,2.0,,3.0,3.0,14.0,9.0,25.0,,,1.0,1.0
251,2025-09-07,Georgetown,Lock Haven,Home,,4,1.0,4.0,2.0,21.0,13.0,35.0,,,1.0,,1.0,1.0,6.0,4.0,18.0,,,1.0,1.0
