ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,goals,ast,shatt,sog,fouls,rc,yc,gc,defensive_goals,defensive_ast,defensive_shatt,defensive_sog,defensive_fouls,defensive_rc,defensive_yc,defensive_gc
153,2021-09-19,Colgate,Columbia,Away,,0,2.0,,,14.0,4.0,27.0,,,2.0,2.0,3.0,16.0,6.0,28.0,,,
153,2021-09-25,Colgate,Lehigh,Home,,2,7.0,2.0,2.0,14.0,9.0,5.0,,2.0,1.0,7.0,3.0,16.0,14.0,1.0,,,
153,2021-10-02,Colgate,Lafayette,Away,,1,5.0,1.0,2.0,5.0,2.0,,,,,5.0,5.0,25.0,14.0,,,,1.0
153,2021-10-03,Colgate,Cornell,Home,,3,4.0,3.0,4.0,8.0,8.0,7.0,,1.0,2.0,4.0,5.0,25.0,20.0,15.0,,1.0,
153,2021-10-08,Colgate,Holy Cross,Away,,2,,2.0,2.0,16.0,10.0,32.0,,,,3.0,3.0,15.0,7.0,24.0,,,1.0
153,2021-10-10,Colgate,Syracuse,Away,,0,3.0,,,2.0,2.0,,,1.0,,3.0,1.0,33.0,21.0,,,,
153,2021-10-16,Colgate,Boston U.,Home,,1,3.0,1.0,2.0,12.0,8.0,5.0,,,1.0,3.0,4.0,11.0,9.0,9.0,,1.0,2.0
153,2021-10-22,Colgate,Bucknell,Away,,2,4.0,2.0,3.0,9.0,5.0,,,,1.0,4.0,2.0,15.0,7.0,,,,2.0
153,2021-10-24,Colgate,Towson,Away,,4,3.0,4.0,6.0,21.0,14.0,,,,2.0,3.0,1.0,17.0,11.0,,,,1.0
153,2021-10-30,Colgate,American,Home,,0,3.0,,,5.0,2.0,14.0,,,,3.0,2.0,16.0,10.0,31.0,,1.0,
158,2021-09-03,Columbia,Davidson,Home,,7,1.0,7.0,6.0,15.0,9.0,16.0,,,2.0,1.0,1.0,6.0,3.0,16.0,,,
158,2021-09-05,Columbia,Quinnipiac,Home,,5,1.0,5.0,5.0,14.0,9.0,27.0,,,,1.0,,12.0,6.0,27.0,,2.0,1.0
158,2021-09-10,Columbia,LIU,Home,,3,1.0,3.0,3.0,10.0,4.0,36.0,,2.0,1.0,1.0,1.0,12.0,3.0,29.0,,,1.0
158,2021-09-12,Columbia,UAlbany,Away,,3,2.0,3.0,1.0,7.0,7.0,,,,1.0,2.0,3.0,18.0,13.0,,,1.0,1.0
158,2021-09-17,Columbia,Fairfield,Away,,2,1.0,2.0,1.0,12.0,6.0,19.0,,,1.0,1.0,,10.0,3.0,17.0,,,
158,2021-09-19,Columbia,Colgate,Home,,2,0.0,2.0,3.0,16.0,6.0,28.0,,,,,,14.0,4.0,27.0,,,2.0
158,2021-09-24,Columbia,Harvard,Home,,1,4.0,1.0,1.0,6.0,2.0,36.0,,,1.0,4.0,6.0,28.0,17.0,41.0,,,
158,2021-10-02,Columbia,Cornell,Away,,0,5.0,,,14.0,5.0,,,,2.0,5.0,5.0,17.0,9.0,,,1.0,1.0
158,2021-10-03,Columbia,Syracuse,Away,,0,3.0,,,1.0,,,,,,3.0,,22.0,12.0,,,,
158,2021-10-09,Columbia,Brown,Home,,0,1.0,,,12.0,7.0,27.0,,,,1.0,,3.0,3.0,24.0,,,
158,2021-10-15,Columbia,Yale,Home,,2,4.0,2.0,,21.0,8.0,20.0,,,,4.0,3.0,13.0,10.0,25.0,,,
158,2021-10-17,Columbia,Rutgers,Away,,0,2.0,,,6.0,5.0,,,,1.0,2.0,1.0,28.0,20.0,,,,
158,2021-10-23,Columbia,Dartmouth,Away,,2,1.0,2.0,1.0,15.0,10.0,,,,2.0,1.0,1.0,5.0,4.0,,,,1.0
158,2021-10-24,Columbia,New Hampshire,Away,,2,,2.0,1.0,6.0,5.0,,,1.0,1.0,3.0,3.0,25.0,15.0,,,,3.0
158,2021-10-29,Columbia,Penn,Home,,0,1.0,,,13.0,9.0,19.0,,,,1.0,2.0,5.0,3.0,21.0,,,2.0
158,2021-10-31,Columbia,Rider,Home,,2,1.0,2.0,3.0,16.0,6.0,21.0,,,,1.0,,11.0,7.0,18.0,,,
158,2021-11-06,Columbia,Princeton,Away,,1,5.0,1.0,1.0,6.0,2.0,,,,,5.0,4.0,24.0,16.0,,,,
167,2021-09-10,Cornell,Wagner,Home,,2,0.0,2.0,3.0,16.0,9.0,45.0,,,,,,5.0,1.0,36.0,,2.0,1.0
167,2021-09-12,Cornell,Colgate,Home,,3,1.0,3.0,3.0,13.0,8.0,55.0,,,2.0,1.0,1.0,5.0,2.0,54.0,,2.0,1.0
167,2021-09-17,Cornell,UAlbany,Home,,0,1.0,,,8.0,1.0,47.0,,,1.0,1.0,,10.0,5.0,49.0,,1.0,2.0
167,2021-09-19,Cornell,Michigan,Home,,2,3.0,2.0,4.0,7.0,4.0,,,1.0,2.0,3.0,3.0,22.0,8.0,,,,3.0
167,2021-09-22,Cornell,Syracuse,Home,,0,1.0,,,2.0,2.0,,,,1.0,1.0,2.0,19.0,9.0,,,,2.0
167,2021-09-26,Cornell,Dartmouth,Away,,3,1.0,3.0,4.0,10.0,5.0,,,,2.0,1.0,1.0,2.0,1.0,,,,
167,2021-09-29,Cornell,Lock Haven,Away,,1,0.0,1.0,1.0,5.0,3.0,,,,,,,3.0,,,,,1.0
167,2021-10-02,Cornell,Columbia,Home,,5,0.0,5.0,5.0,17.0,9.0,,,1.0,1.0,,,14.0,5.0,,,,2.0
167,2021-10-03,Cornell,Colgate,Away,,4,3.0,4.0,5.0,25.0,20.0,15.0,,1.0,,3.0,4.0,8.0,8.0,7.0,,1.0,2.0
167,2021-10-09,Cornell,Penn,Away,,1,,1.0,2.0,8.0,7.0,,,2.0,2.0,2.0,2.0,18.0,9.0,,,,
167,2021-10-10,Cornell,Bucknell,Away,,4,2.0,4.0,6.0,7.0,6.0,,,1.0,3.0,2.0,1.0,16.0,11.0,,,,2.0
167,2021-10-15,Cornell,Princeton,Away,,2,,2.0,2.0,7.0,5.0,,,1.0,,3.0,3.0,17.0,7.0,,,,2.0
167,2021-10-17,Cornell,American,Away,,1,3.0,1.0,2.0,8.0,4.0,,,3.0,2.0,3.0,3.0,8.0,6.0,,,3.0,2.0
167,2021-10-23,Cornell,Brown,Home,,4,,4.0,5.0,19.0,12.0,,,,2.0,3.0,3.0,11.0,8.0,,,,1.0
167,2021-10-30,Cornell,Harvard,Home,,1,3.0,1.0,2.0,5.0,2.0,,,,2.0,3.0,4.0,18.0,7.0,,,,2.0
167,2021-10-31,Cornell,Syracuse,Away,,0,6.0,,,1.0,1.0,,,1.0,3.0,6.0,6.0,23.0,16.0,,,,1.0
167,2021-11-06,Cornell,Yale,Away,,1,2.0,1.0,2.0,9.0,3.0,,,,3.0,2.0,1.0,20.0,11.0,,,,3.0
172,2021-09-03,Dartmouth,UC Davis,Away,,2,,1.0,,9.0,5.0,,,,1.0,1.0,1.0,19.0,9.0,,,1.0,1.0
172,2021-09-05,Dartmouth,California,Away,,0,1.0,,,1.0,,,,,1.0,1.0,,19.0,11.0,,,,1.0
172,2021-09-06,Dartmouth,Stanford,Away,,1,4.0,1.0,1.0,1.0,1.0,,,,,4.0,3.0,22.0,13.0,,,,
172,2021-09-10,Dartmouth,Central Mich.,Home,,2,1.0,2.0,3.0,4.0,3.0,,,,2.0,1.0,1.0,7.0,2.0,,,,1.0
172,2021-09-12,Dartmouth,Bryant,Home,,2,1.0,2.0,2.0,13.0,7.0,,,,,1.0,,4.0,3.0,,,,
172,2021-09-18,Dartmouth,Vermont,Home,,1,2.0,1.0,1.0,8.0,3.0,,,,1.0,2.0,2.0,10.0,6.0,,,,
172,2021-09-19,Dartmouth,Merrimack,Home,,5,0.0,5.0,4.0,16.0,8.0,,,,1.0,,,3.0,1.0,,,,
172,2021-09-24,Dartmouth,Northeastern,Away,,0,3.0,,,5.0,4.0,,,,1.0,3.0,2.0,23.0,14.0,,,,1.0
172,2021-09-26,Dartmouth,Cornell,Home,,1,3.0,1.0,1.0,2.0,1.0,,,,,3.0,4.0,10.0,5.0,,,,2.0
172,2021-10-02,Dartmouth,Brown,Away,,0,3.0,,,7.0,5.0,,,,,3.0,3.0,17.0,9.0,,,,
172,2021-10-09,Dartmouth,Princeton,Home,,0,6.0,,,4.0,2.0,,,,1.0,6.0,7.0,19.0,14.0,,,,
172,2021-10-16,Dartmouth,Harvard,Away,,0,4.0,,,1.0,,,,,1.0,4.0,5.0,25.0,15.0,,,,
172,2021-10-23,Dartmouth,Columbia,Home,,1,2.0,1.0,1.0,5.0,4.0,,,,1.0,2.0,1.0,15.0,10.0,,,,2.0
172,2021-10-24,Dartmouth,Maine,Home,,1,3.0,1.0,1.0,7.0,2.0,,,,1.0,3.0,1.0,21.0,14.0,,,,1.0
172,2021-10-30,Dartmouth,Yale,Away,,0,4.0,,,10.0,6.0,,,,,4.0,4.0,30.0,19.0,,,,
172,2021-10-31,Dartmouth,Providence,Away,,1,6.0,1.0,,7.0,5.0,,,,1.0,6.0,4.0,16.0,12.0,,,,
172,2021-11-06,Dartmouth,Penn,Away,,1,2.0,1.0,1.0,4.0,2.0,,,,,2.0,3.0,15.0,5.0,,,,1.0
173,2021-08-28,Davidson,Indiana,Home,,0,4.0,,,9.0,4.0,,,,,4.0,4.0,16.0,9.0,,,,3.0
173,2021-08-29,Davidson,Central Mich.,Away,,2,1.0,2.0,2.0,15.0,8.0,,,,,1.0,1.0,11.0,6.0,,,,1.0
173,2021-09-03,Davidson,Columbia,Away,,1,7.0,1.0,1.0,6.0,3.0,16.0,,,,7.0,6.0,15.0,9.0,16.0,,,2.0
173,2021-09-05,Davidson,Hofstra,Away,,3,5.0,3.0,3.0,17.0,12.0,34.0,,,3.0,5.0,3.0,17.0,12.0,38.0,,,2.0
173,2021-09-12,Davidson,Bellarmine,Home,,3,1.0,3.0,3.0,17.0,10.0,,,,1.0,1.0,,9.0,2.0,,,,1.0
173,2021-09-17,Davidson,Massachusetts,Home,,0,4.0,,,5.0,2.0,,,,1.0,4.0,2.0,20.0,13.0,,,,
173,2021-09-19,Davidson,App State,Away,,3,6.0,3.0,4.0,10.0,8.0,,,,1.0,6.0,3.0,23.0,17.0,,,,
173,2021-09-26,Davidson,James Madison,Away,,0,7.0,,,1.0,,30.0,,,,7.0,7.0,27.0,16.0,39.0,,,1.0
173,2021-10-01,Davidson,Richmond,Home,,0,4.0,,,3.0,3.0,,,,,4.0,2.0,15.0,11.0,,,,
173,2021-10-03,Davidson,Ohio,Home,,2,,2.0,3.0,18.0,14.0,,,,,3.0,3.0,16.0,12.0,,,,
173,2021-10-09,Davidson,VCU,Away,,0,5.0,,,1.0,1.0,37.0,,,,5.0,4.0,13.0,10.0,49.0,,,
173,2021-10-10,Davidson,Longwood,Away,,0,4.0,,,8.0,5.0,24.0,,,,4.0,2.0,21.0,13.0,24.0,,1.0,2.0
173,2021-10-15,Davidson,La Salle,Home,,2,4.0,2.0,1.0,8.0,3.0,,,,1.0,4.0,6.0,13.0,9.0,,,,
173,2021-10-17,Davidson,Wake Forest,Home,,0,5.0,,,,,,,,,5.0,3.0,25.0,18.0,,,,
173,2021-10-22,Davidson,Saint Joseph's,Away,,0,6.0,,,,,,,,2.0,6.0,5.0,24.0,14.0,,,,
173,2021-10-24,Davidson,Lock Haven,Away,,2,,2.0,1.0,8.0,3.0,,,1.0,,1.0,,16.0,12.0,,,1.0,1.0
173,2021-10-29,Davidson,Saint Louis,Home,,2,1.0,2.0,1.0,6.0,4.0,,,,,1.0,1.0,2.0,2.0,,,,3.0
173,2021-10-31,Davidson,Towson,Away,,3,,3.0,2.0,16.0,8.0,,,,1.0,3.0,3.0,21.0,13.0,,,,1.0
180,2021-08-27,Delaware,Old Dominion,Away,,4,0.0,4.0,5.0,13.0,8.0,,,,,,,11.0,4.0,,,,
180,2021-08-29,Delaware,Virginia,Away,,1,3.0,1.0,1.0,19.0,8.0,,,,,3.0,2.0,7.0,4.0,,,,1.0
180,2021-09-03,Delaware,American,Home,,2,0.0,2.0,2.0,10.0,5.0,,,,,,,12.0,7.0,,,1.0,1.0
180,2021-09-05,Delaware,Monmouth,Home,,2,3.0,2.0,4.0,11.0,8.0,,,,1.0,3.0,2.0,12.0,7.0,,,1.0,2.0
180,2021-09-10,Delaware,Harvard,Home,,0,2.0,,,11.0,6.0,,,,,2.0,3.0,9.0,5.0,,,,2.0
180,2021-09-12,Delaware,Penn St.,Away,,0,3.0,,,11.0,6.0,,,,,3.0,2.0,21.0,11.0,,,,
180,2021-09-17,Delaware,Princeton,Home,,2,3.0,2.0,3.0,3.0,2.0,,,1.0,2.0,3.0,2.0,13.0,9.0,,,,1.0
180,2021-09-19,Delaware,Rutgers,Home,,0,2.0,,,7.0,4.0,,,,,2.0,1.0,7.0,5.0,,,,2.0
180,2021-09-26,Delaware,Temple,Away,,3,1.0,3.0,3.0,13.0,10.0,36.0,,,1.0,1.0,,8.0,3.0,32.0,,,
180,2021-10-01,Delaware,Saint Joseph's,Away,,4,,4.0,2.0,13.0,8.0,,,,1.0,3.0,3.0,16.0,10.0,,,,
180,2021-10-03,Delaware,Towson,Home,,5,0.0,5.0,5.0,10.0,8.0,,,,,,,,,,,,1.0
180,2021-10-08,Delaware,Hofstra,Away,,3,2.0,3.0,3.0,6.0,4.0,35.0,,,,2.0,3.0,8.0,3.0,29.0,,,
180,2021-10-10,Delaware,Northeastern,Away,,3,2.0,3.0,4.0,13.0,9.0,,,,1.0,2.0,2.0,13.0,6.0,,,,1.0
180,2021-10-15,Delaware,James Madison,Home,,0,4.0,,,13.0,4.0,,,,1.0,4.0,3.0,12.0,9.0,,,1.0,3.0
180,2021-10-17,Delaware,William & Mary,Home,,3,1.0,3.0,4.0,20.0,13.0,,,,1.0,1.0,1.0,6.0,1.0,,,,1.0
180,2021-10-24,Delaware,Penn,Home,,1,0.0,1.0,2.0,11.0,4.0,,,,,,,3.0,1.0,,,,
180,2021-10-29,Delaware,Drexel,Away,,7,3.0,7.0,5.0,20.0,13.0,,,,,3.0,1.0,11.0,8.0,,,,3.0
180,2021-10-31,Delaware,UConn,Away,,1,2.0,1.0,,12.0,8.0,,,1.0,2.0,2.0,4.0,8.0,5.0,,,,
180,2021-11-05,Delaware,William & Mary,Home,,3,1.0,3.0,2.0,21.0,14.0,,,,1.0,1.0,1.0,3.0,3.0,,,,
180,2021-11-07,Delaware,James Madison,Home,,3,1.0,3.0,1.0,15.0,7.0,,,,1.0,1.0,,11.0,9.0,,,,
180,2021-11-10,Delaware,Fairfield,Home,,4,,4.0,1.0,13.0,7.0,,,,,3.0,3.0,16.0,10.0,,,,2.0
180,2021-11-12,Delaware,Rutgers,Home,,1,2.0,1.0,1.0,8.0,5.0,,,,1.0,2.0,2.0,7.0,4.0,,,,1.0
191,2021-08-27,Drexel,Longwood,Home,,0,1.0,,,8.0,4.0,,,,,1.0,1.0,17.0,7.0,,,,
191,2021-08-29,Drexel,Temple,Home,,2,3.0,2.0,2.0,13.0,8.0,,,,1.0,3.0,1.0,11.0,6.0,,,,
191,2021-09-03,Drexel,Saint Joseph's,Away,,2,7.0,2.0,2.0,6.0,3.0,,,,1.0,7.0,5.0,23.0,14.0,,,,
191,2021-09-05,Drexel,La Salle,Home,,3,,3.0,3.0,30.0,19.0,,,,1.0,2.0,,15.0,9.0,,,,
191,2021-09-10,Drexel,Penn,Away,,3,5.0,3.0,4.0,17.0,11.0,,,,1.0,5.0,6.0,13.0,8.0,,,,
191,2021-09-12,Drexel,North Carolina,Home,,1,7.0,1.0,1.0,3.0,2.0,,,5.0,1.0,7.0,5.0,33.0,25.0,,,,2.0
191,2021-09-17,Drexel,Saint Francis,Home,,1,2.0,1.0,1.0,18.0,9.0,,,1.0,,2.0,,12.0,7.0,,,,2.0
191,2021-09-19,Drexel,Rider,Home,,4,3.0,4.0,2.0,21.0,11.0,,,,1.0,3.0,,13.0,6.0,,,1.0,
191,2021-09-24,Drexel,Fairfield,Home,,5,1.0,5.0,6.0,11.0,10.0,,,,,1.0,1.0,25.0,12.0,,,,2.0
191,2021-09-26,Drexel,Yale,Away,,3,4.0,3.0,3.0,10.0,7.0,,,,1.0,4.0,4.0,16.0,10.0,,,,
191,2021-10-01,Drexel,Towson,Home,,4,1.0,4.0,3.0,17.0,13.0,,,1.0,,1.0,,7.0,4.0,,,,
191,2021-10-03,Drexel,Villanova,Home,,2,3.0,2.0,,16.0,12.0,,,,,3.0,1.0,18.0,10.0,,,,
191,2021-10-08,Drexel,Northeastern,Away,,1,2.0,1.0,1.0,8.0,7.0,,,1.0,,2.0,1.0,17.0,11.0,,,1.0,1.0
191,2021-10-10,Drexel,Hofstra,Away,,3,2.0,3.0,3.0,16.0,7.0,29.0,,,2.0,2.0,1.0,3.0,3.0,24.0,,1.0,
191,2021-10-15,Drexel,William & Mary,Home,,0,2.0,,,16.0,10.0,,,1.0,2.0,2.0,1.0,15.0,5.0,,,,1.0
191,2021-10-17,Drexel,Lafayette,Away,,0,7.0,,,6.0,3.0,,,,2.0,7.0,6.0,30.0,21.0,,,,2.0
191,2021-10-22,Drexel,James Madison,Away,,1,6.0,1.0,,1.0,1.0,30.0,,1.0,2.0,6.0,5.0,17.0,10.0,33.0,,,1.0
191,2021-10-24,Drexel,Virginia,Away,,1,4.0,1.0,2.0,5.0,4.0,,,,1.0,4.0,2.0,31.0,19.0,,,1.0,2.0
191,2021-10-29,Drexel,Delaware,Home,,3,7.0,3.0,1.0,11.0,8.0,,,,3.0,7.0,5.0,20.0,13.0,,,,
191,2021-10-31,Drexel,Bucknell,Home,,2,1.0,2.0,1.0,17.0,7.0,,,,3.0,1.0,,11.0,6.0,,,1.0,
193,2021-08-27,Duke,Rutgers,Home,,0,3.0,,,6.0,2.0,,,,3.0,3.0,2.0,11.0,8.0,,,,1.0
193,2021-08-29,Duke,Richmond,Home,,1,0.0,1.0,1.0,13.0,6.0,,,1.0,,,,7.0,4.0,,,2.0,2.0
193,2021-09-03,Duke,Northwestern,Home,,0,3.0,,,3.0,1.0,,,,2.0,3.0,2.0,16.0,11.0,,,,1.0
193,2021-09-05,Duke,Maryland,Home,,0,4.0,,,4.0,,1.0,,,1.0,4.0,4.0,17.0,11.0,,,,1.0
193,2021-09-11,Duke,Princeton,Away,,3,1.0,3.0,3.0,11.0,6.0,,,2.0,1.0,1.0,1.0,20.0,10.0,,,1.0,1.0
193,2021-09-17,Duke,Wake Forest,Home,,1,3.0,1.0,2.0,7.0,4.0,,,,1.0,3.0,1.0,12.0,8.0,,,,
193,2021-09-19,Duke,James Madison,Away,,3,1.0,3.0,3.0,13.0,8.0,47.0,,,,1.0,2.0,7.0,5.0,40.0,,,2.0
193,2021-09-24,Duke,Louisville,Home,,0,1.0,,,5.0,1.0,,,,1.0,1.0,2.0,9.0,8.0,,,,2.0
193,2021-09-26,Duke,William & Mary,Away,,3,1.0,3.0,2.0,11.0,9.0,,,2.0,2.0,1.0,1.0,8.0,5.0,,,,
193,2021-10-01,Duke,Virginia,Away,,2,,2.0,2.0,16.0,7.0,,,,2.0,3.0,3.0,17.0,9.0,,,,3.0
193,2021-10-03,Duke,Liberty,Away,,2,5.0,2.0,,12.0,7.0,,,,1.0,5.0,4.0,17.0,10.0,,,,
193,2021-10-08,Duke,North Carolina,Away,,1,4.0,1.0,2.0,16.0,7.0,,,,,4.0,3.0,19.0,12.0,,,1.0,2.0
193,2021-10-10,Duke,Old Dominion,Home,,5,1.0,5.0,6.0,13.0,7.0,,,,,1.0,,15.0,9.0,,,,1.0
193,2021-10-16,Duke,Syracuse,Home,,2,7.0,2.0,2.0,8.0,6.0,,,,,7.0,7.0,21.0,18.0,,,,2.0
193,2021-10-22,Duke,Boston College,Away,,1,3.0,1.0,2.0,13.0,5.0,,,,1.0,3.0,3.0,16.0,9.0,,,,
193,2021-10-24,Duke,Boston U.,Away,,3,0.0,3.0,2.0,19.0,15.0,,,,1.0,,,3.0,2.0,,,1.0,1.0
193,2021-11-04,Duke,Syracuse,Home,,1,5.0,1.0,,6.0,4.0,,,,,5.0,6.0,12.0,10.0,,,,1.0
220,2021-08-27,Fairfield,Saint Joseph's,Away,,0,4.0,,,3.0,2.0,,,,,4.0,4.0,17.0,11.0,,,,
220,2021-08-29,Fairfield,UAlbany,Away,,2,1.0,2.0,1.0,6.0,6.0,,,,,1.0,,18.0,12.0,,,,
220,2021-09-03,Fairfield,Monmouth,Home,,1,2.0,1.0,2.0,9.0,5.0,13.0,,,,2.0,2.0,18.0,15.0,21.0,,,1.0
220,2021-09-05,Fairfield,Yale,Away,,2,1.0,2.0,2.0,16.0,10.0,,,,,1.0,,7.0,4.0,,,,1.0
220,2021-09-09,Fairfield,Quinnipiac,Away,,3,0.0,3.0,2.0,5.0,4.0,41.0,,,3.0,,,6.0,,44.0,,1.0,1.0
220,2021-09-12,Fairfield,Temple,Home,,0,,,,11.0,3.0,5.0,,,1.0,1.0,,18.0,9.0,10.0,,,1.0
220,2021-09-17,Fairfield,Columbia,Home,,1,2.0,1.0,,10.0,3.0,17.0,,,,2.0,1.0,12.0,6.0,19.0,,,1.0
220,2021-09-24,Fairfield,Drexel,Away,,1,5.0,1.0,1.0,25.0,12.0,,,,2.0,5.0,6.0,11.0,10.0,,,,
220,2021-09-26,Fairfield,Villanova,Home,,2,0.0,2.0,3.0,16.0,7.0,24.0,,,2.0,,,7.0,3.0,24.0,,,2.0
220,2021-10-01,Fairfield,LIU,Home,,1,0.0,1.0,,7.0,6.0,24.0,,,2.0,,,5.0,3.0,29.0,,,
220,2021-10-03,Fairfield,Lafayette,Away,,1,2.0,1.0,,7.0,3.0,,,1.0,,2.0,3.0,15.0,8.0,,,2.0,2.0
220,2021-10-08,Fairfield,Rider,Home,,2,0.0,2.0,2.0,13.0,5.0,23.0,,,1.0,,,7.0,3.0,27.0,,,
220,2021-10-10,Fairfield,Sacred Heart,Home,,3,0.0,3.0,3.0,13.0,6.0,37.0,,,2.0,,,3.0,,43.0,,,
220,2021-10-15,Fairfield,Wagner,Away,,3,0.0,3.0,1.0,10.0,9.0,,,,,,,10.0,5.0,,,2.0,2.0
220,2021-10-17,Fairfield,Hofstra,Home,,1,,1.0,1.0,12.0,6.0,40.0,,,1.0,1.0,,11.0,6.0,27.0,,,1.0
220,2021-10-22,Fairfield,Saint Francis,Home,,5,1.0,5.0,5.0,26.0,12.0,21.0,,,,1.0,1.0,5.0,4.0,23.0,,1.0,3.0
220,2021-10-24,Fairfield,Merrimack,Away,,5,0.0,5.0,2.0,17.0,14.0,42.0,,,,,,3.0,2.0,34.0,,,2.0
220,2021-10-29,Fairfield,Bryant,Away,,2,1.0,2.0,1.0,17.0,14.0,,,,,1.0,2.0,3.0,2.0,,,,3.0
220,2021-10-31,Fairfield,Vermont,Away,,1,0.0,1.0,1.0,10.0,3.0,39.0,,,2.0,,,22.0,16.0,34.0,,,2.0
220,2021-11-05,Fairfield,Rider,Home,,2,1.0,2.0,2.0,7.0,5.0,27.0,,,1.0,1.0,,7.0,4.0,26.0,,,
220,2021-11-07,Fairfield,LIU,Home,,3,1.0,3.0,3.0,8.0,6.0,34.0,,,1.0,1.0,2.0,7.0,5.0,38.0,,1.0,1.0
220,2021-11-10,Fairfield,Delaware,Away,,3,,3.0,3.0,16.0,10.0,,,,2.0,4.0,1.0,13.0,7.0,,,,
251,2021-08-28,Georgetown,App State,Home,,3,2.0,3.0,5.0,11.0,7.0,,,,,2.0,1.0,22.0,14.0,,,1.0,
251,2021-09-03,Georgetown,Sacred Heart,Away,,1,,1.0,2.0,11.0,3.0,42.0,,,1.0,,,5.0,1.0,52.0,,,
251,2021-09-05,Georgetown,LIU,Away,,1,2.0,1.0,2.0,7.0,4.0,,,1.0,2.0,2.0,,12.0,5.0,,,,1.0
251,2021-09-10,Georgetown,Rider,Away,,0,2.0,,,3.0,2.0,55.0,,1.0,1.0,2.0,2.0,12.0,6.0,66.0,,,2.0
251,2021-09-12,Georgetown,Lehigh,Away,,1,2.0,1.0,1.0,12.0,8.0,,,,1.0,2.0,2.0,16.0,7.0,,,,
251,2021-09-17,Georgetown,Liberty,Home,,1,5.0,1.0,2.0,2.0,1.0,29.0,,,,5.0,5.0,25.0,21.0,24.0,,,2.0
251,2021-09-19,Georgetown,Lock Haven,Home,,1,,1.0,,23.0,11.0,51.0,,,,,,6.0,1.0,38.0,,1.0,1.0
251,2021-09-24,Georgetown,Providence,Away,,1,2.0,1.0,1.0,9.0,4.0,,,,2.0,2.0,1.0,15.0,10.0,,,,3.0
251,2021-09-26,Georgetown,Brown,Away,,2,,1.0,1.0,24.0,10.0,,,1.0,4.0,1.0,2.0,13.0,6.0,,,2.0,2.0
251,2021-10-01,Georgetown,Temple,Home,,1,0.0,1.0,1.0,2.0,1.0,38.0,,,,,,5.0,4.0,35.0,,,
251,2021-10-03,Georgetown,La Salle,Home,,3,1.0,3.0,2.0,18.0,9.0,58.0,,,2.0,1.0,1.0,8.0,6.0,52.0,,1.0,3.0
251,2021-10-08,Georgetown,Old Dominion,Away,,0,2.0,,,3.0,1.0,,,,2.0,2.0,2.0,22.0,8.0,,,1.0,
251,2021-10-10,Georgetown,VCU,Away,,1,0.0,1.0,,7.0,5.0,49.0,,,1.0,,,24.0,10.0,36.0,,,3.0
251,2021-10-15,Georgetown,Quinnipiac,Home,,2,,2.0,3.0,17.0,10.0,67.0,,,2.0,1.0,1.0,8.0,7.0,64.0,,1.0,3.0
251,2021-10-17,Georgetown,Saint Francis,Home,,3,,3.0,5.0,19.0,7.0,80.0,,2.0,3.0,3.0,4.0,21.0,11.0,78.0,,2.0,2.0
251,2021-10-22,Georgetown,UConn,Away,,0,2.0,,,8.0,,,,,2.0,2.0,2.0,18.0,9.0,,,,2.0
251,2021-10-29,Georgetown,Villanova,Home,,2,1.0,2.0,1.0,9.0,5.0,46.0,,,1.0,1.0,,9.0,6.0,49.0,,1.0,1.0
251,2021-10-31,Georgetown,Richmond,Home,,3,1.0,3.0,5.0,15.0,7.0,60.0,,,1.0,1.0,,11.0,7.0,54.0,,1.0,1.0
275,2021-09-03,Harvard,Maine,Away,,2,,2.0,3.0,11.0,7.0,44.0,,,,1.0,2.0,3.0,3.0,27.0,,,
275,2021-09-05,Harvard,Providence,Home,,3,0.0,3.0,2.0,29.0,19.0,22.0,,,1.0,,,4.0,4.0,11.0,,,1.0
275,2021-09-10,Harvard,Delaware,Away,,2,0.0,2.0,3.0,9.0,5.0,,,,2.0,,,11.0,6.0,,,,
275,2021-09-12,Harvard,Monmouth,Away,,1,,1.0,1.0,12.0,2.0,,,2.0,1.0,,,3.0,1.0,,,1.0,2.0
275,2021-09-17,Harvard,Northeastern,Home,,4,0.0,4.0,1.0,16.0,11.0,,,,1.0,,,7.0,4.0,,,,
275,2021-09-19,Harvard,UConn,Away,,0,,,,10.0,4.0,,,1.0,2.0,,,6.0,5.0,,,,1.0
275,2021-09-24,Harvard,Columbia,Away,,4,1.0,4.0,6.0,28.0,17.0,41.0,,,,1.0,1.0,6.0,2.0,36.0,,,1.0
275,2021-09-26,Harvard,Bucknell,Home,,4,1.0,4.0,2.0,15.0,10.0,,,,1.0,1.0,1.0,9.0,4.0,,,,1.0
275,2021-10-02,Harvard,Penn,Home,,3,1.0,3.0,5.0,12.0,9.0,,,,1.0,1.0,1.0,5.0,4.0,,,,1.0
275,2021-10-03,Harvard,New Hampshire,Home,,2,0.0,2.0,3.0,20.0,12.0,,,,1.0,,,1.0,1.0,,,,1.0
275,2021-10-09,Harvard,Yale,Away,,3,1.0,3.0,3.0,19.0,12.0,,,,,1.0,2.0,4.0,3.0,,,,
275,2021-10-16,Harvard,Dartmouth,Home,,4,0.0,4.0,5.0,25.0,15.0,,,,,,,1.0,,,,,1.0
